good_sentence,bad_sentence,good_cue,bad_cue,critical_region,phenomenon
Köşedeki fabrikadan fiyatı uygun olan bir çanta aldım.,Köşedeki fabrikadan fiyatı uygun olan çanta aldım.,bir,∅,çanta,determiners
Kitap takında heyecan verici bir roman okuduk.,Kitap takında heyecan verici roman okuduk.,bir,∅,roman,determiners
Belli ki herkesin önerdiği harika bir film izledik.,Belli ki herkesin önerdiği harika film izledik.,bir,∅,film,determiners
Yeni kartımda bana yardımcı olacak bir ajanda satın aldım.,Yeni kartımda bana yardımcı olacak ajanda satın aldım.,bir,∅,ajanda,determiners
Anlaşılan kamp yaparken kullanışlı olacak bir çadır satın aldık.,Anlaşılan kamp yaparken kullanışlı olacak çadır satın aldık.,bir,∅,çadır,determiners
Dün akşam aromayı damağımda kalan bir çorba içtim.,Dün akşam aromayı damağımda kalan çorba içtim.,bir,∅,çorba,determiners
Laboratuvarda çok etkili bir ilaç deney ettiler.,Laboratuvarda çok etkili ilaç deney ettiler.,bir,∅,ilaç,determiners
Bol fındık ve zencefil içeren enfes bir kek yaptılar.,Bol fındık ve zencefil içeren enfes kek yaptılar.,bir,∅,kek,determiners
Stüdyolarında isteğinle kaydedilen bir şarkı dinledik.,Stüdyolarında isteğinle kaydedilen şarkı dinledik.,bir,∅,şarkı,determiners
Tiyatroda oyuncuların büyük cesaretle canlandırdığı bir oyun izledik.,Tiyatroda oyuncuların büyük cesaretle canlandırdığı oyun izledik.,bir,∅,oyun,determiners
Parkta gergin verici bir yarış izledik.,Parkta gergin verici yarış izledik.,bir,∅,yarış,determiners
O halde bu sabah beni ayıltan lezzetli bir kahve içtim.,O halde bu sabah beni ayıltan lezzetli kahve içtim.,bir,∅,kahve,determiners
O sinemada tadına doyamadığımız bir salata yedik.,O sinemada tadına doyamadığımız salata yedik.,bir,∅,salata,determiners
Dün akşam lezzeti burumda kalan bir tatlı yedim.,Dün akşam lezzeti burumda kalan tatlı yedim.,bir,∅,tatlı,determiners
Sinema günü için herkesin beğendiği bir film seçti.,Sinema günü için herkesin beğendiği film seçti.,bir,∅,film,determiners
Ormanda hızlıca koşan bir geyik hata ettik.,Ormanda hızlıca koşan geyik hata ettik.,bir,∅,geyik,determiners
Notere Fransızca'ya filmini yaptırdığı bir evrak götürdü.,Notere Fransızca'ya filmini yaptırdığı evrak götürdü.,bir,∅,evrak,determiners
Seyretmek için dostların tavsiye ettiği bir dizi seçtik.,Seyretmek için dostların tavsiye ettiği dizi seçtik.,bir,∅,dizi,determiners
Köşedeki dükkandan fiyatı uygun olan bir çanta aldım.,Köşedeki dükkandan fiyatı uygun olan çanta aldım.,bir,∅,çanta,determiners
Öyle görünüyor ki sergide sanatçının ustalıkla çizdiği bir portre gördük.,Öyle görünüyor ki sergide sanatçının ustalıkla çizdiği portre gördük.,bir,∅,portre,determiners
Akşam izlemek için herkesin hayranla beklediği bir dizi seçtiler.,Akşam izlemek için herkesin hayranla beklediği dizi seçtiler.,bir,∅,dizi,determiners
Müdüre İtalyanca'ya çevirisini yaptırdığı bir doküman götürdü.,Müdüre İtalyanca'ya çevirisini yaptırdığı doküman götürdü.,bir,∅,doküman,determiners
Marketten stokta olan bir deterjan aldım.,Marketten stokta olan deterjan aldım.,bir,∅,deterjan,determiners
Bebeğin eline sallayınca parazit çıkaran bir oyuncak verdi.,Bebeğin eline sallayınca parazit çıkaran oyuncak verdi.,bir,∅,oyuncak,determiners
Marketten kampanyada olan bir deterjan aldım.,Marketten kampanyada olan deterjan aldım.,bir,∅,deterjan,determiners
Şu halde ufaklığın dikkatini çekecek eğlenceli bir oyuncak aldım.,Şu halde ufaklığın dikkatini çekecek eğlenceli oyuncak aldım.,bir,∅,oyuncak,determiners
İçinde bol miktarda hurmam ve kakao olan bir pasta yaptılar.,İçinde bol miktarda hurmam ve kakao olan pasta yaptılar.,bir,∅,pasta,determiners
Akşam izlemek için herkesin ilgiyle beklediği bir dizi seçtiler.,Akşam izlemek için herkesin ilgiyle beklediği dizi seçtiler.,bir,∅,dizi,determiners
O restoranda tadına doyamadığımız bir salata yedik.,O restoranda tadına doyamadığımız salata yedik.,bir,∅,salata,determiners
Sömestr haftanda sürükleyici bir roman okudum.,Sömestr haftanda sürükleyici roman okudum.,bir,∅,roman,determiners
Doğum randevuyu hediyesi olarak fiyatı bize makul gelen bir bileklik seçtik.,Doğum randevuyu hediyesi olarak fiyatı bize makul gelen bileklik seçtik.,bir,∅,bileklik,determiners
Görünüşe göre dönerken götürmek için çok tüketilen bir peynir seçtim.,Görünüşe göre dönerken götürmek için çok tüketilen peynir seçtim.,bir,∅,peynir,determiners
Köşedeki kasadan fiyatı uygun olan bir çanta aldım.,Köşedeki kasadan fiyatı uygun olan çanta aldım.,bir,∅,çanta,determiners
Stüdyolarında acelenle kaydedilen bir şarkı dinledik.,Stüdyolarında acelenle kaydedilen şarkı dinledik.,bir,∅,şarkı,determiners
Anlaşılıyor ki duvarda asılı duran bir resim inceledik.,Anlaşılıyor ki duvarda asılı duran resim inceledik.,bir,∅,resim,determiners
Okulda çok beğenilen bir proje sunduk.,Okulda çok beğenilen proje sunduk.,bir,∅,proje,determiners
Dokusu halıyı andıran güzel bir mont beğendik.,Dokusu halıyı andıran güzel mont beğendik.,bir,∅,mont,determiners
Görünüşe göre kamp yaparken kullanışlı olacak bir çadır satın aldık.,Görünüşe göre kamp yaparken kullanışlı olacak çadır satın aldık.,bir,∅,çadır,determiners
Bol fındık ve bade içeren enfes bir kek yaptılar.,Bol fındık ve bade içeren enfes kek yaptılar.,bir,∅,kek,determiners
Sahafta çok istek edilen bir kitap buldum.,Sahafta çok istek edilen kitap buldum.,bir,∅,kitap,determiners
Ofise şut gibi kokan bir çiçek geldi.,Ofise şut gibi kokan çiçek geldi.,bir,∅,çiçek,determiners
Parkta sevinç verici bir yarış izledik.,Parkta sevinç verici yarış izledik.,bir,∅,yarış,determiners
Şu halde sergide sanatçının ustalıkla çizdiği bir portre gördük.,Şu halde sergide sanatçının ustalıkla çizdiği portre gördük.,bir,∅,portre,determiners
Doğum yılı için üstünü çileklerle süslediğimiz bir pasta hazırladık.,Doğum yılı için üstünü çileklerle süslediğimiz pasta hazırladık.,bir,∅,pasta,determiners
Parkta his verici bir yarış izledik.,Parkta his verici yarış izledik.,bir,∅,yarış,determiners
Anlaşılan ofise mis gibi kokan bir çiçek geldi.,Anlaşılan ofise mis gibi kokan çiçek geldi.,bir,∅,çiçek,determiners
Anlaşılan sabah kahvaltısında lezzetli bir omlet yedim.,Anlaşılan sabah kahvaltısında lezzetli omlet yedim.,bir,∅,omlet,determiners
Mezuniyet kutlaması için konuyu makul sayılabilecek bir araç aldılar.,Mezuniyet kutlaması için konuyu makul sayılabilecek araç aldılar.,bir,∅,araç,determiners
Yeni açılan barda şefin önerdiği nefis bir tabak denedik.,Yeni açılan barda şefin önerdiği nefis tabak denedik.,bir,∅,tabak,determiners
Anlaşılan bütün gün beni tok tutan sağlıklı bir smoothie içtim.,Anlaşılan bütün gün beni tok tutan sağlıklı smoothie içtim.,bir,∅,smoothie,determiners
Yani konferansta ilginç bir sunum dinledik.,Yani konferansta ilginç sunum dinledik.,bir,∅,sunum,determiners
Öyle görünüyor ki duvarda asılı duran bir resim inceledik.,Öyle görünüyor ki duvarda asılı duran resim inceledik.,bir,∅,resim,determiners
Yani okulda çok beğenilen bir proje sunduk.,Yani okulda çok beğenilen proje sunduk.,bir,∅,proje,determiners
Seyretmek için arkadaşların kabul ettiği bir dizi seçtik.,Seyretmek için arkadaşların kabul ettiği dizi seçtik.,bir,∅,dizi,determiners
Yarın teknede okumak için sürükleyici bir roman aldım.,Yarın teknede okumak için sürükleyici roman aldım.,bir,∅,roman,determiners
Görünüşe göre sınava çalışırken bana yardımcı olacak bir defter verdi.,Görünüşe göre sınava çalışırken bana yardımcı olacak defter verdi.,bir,∅,defter,determiners
Akşam izlemek için herkesin merakla beklediği bir dizi seçtiler.,Akşam izlemek için herkesin merakla beklediği dizi seçtiler.,bir,∅,dizi,determiners
Anlaşılan piknik için rahatça oturacağımız geniş bir battaniye aldım.,Anlaşılan piknik için rahatça oturacağımız geniş battaniye aldım.,bir,∅,battaniye,determiners
Düğün promosyonu olarak bütçemizi zorlamayan bir takı alacağız.,Düğün promosyonu olarak bütçemizi zorlamayan takı alacağız.,bir,∅,takı,determiners
Görünüşe göre duvarda asılı duran bir resim inceledik.,Görünüşe göre duvarda asılı duran resim inceledik.,bir,∅,resim,determiners
Deniz yakınında serinleten bir rüzgar hissettik.,Deniz yakınında serinleten rüzgar hissettik.,bir,∅,rüzgar,determiners
Müdüre İtalyanca'ya projesini yaptırdığı bir doküman götürdü.,Müdüre İtalyanca'ya projesini yaptırdığı doküman götürdü.,bir,∅,doküman,determiners
Herkesin önerdiği harika bir film izledik.,Herkesin önerdiği harika film izledik.,bir,∅,film,determiners
Yani bu sabah beni ayıltan lezzetli bir kahve içtim.,Yani bu sabah beni ayıltan lezzetli kahve içtim.,bir,∅,kahve,determiners
Nişan hediyesi olarak modeli hoş gelen bir yüzük alacağız.,Nişan hediyesi olarak modeli hoş gelen yüzük alacağız.,bir,∅,yüzük,determiners
Leonardo da Vinci'nin ailenin anlatıldığı etkileyici bir film izledik.,Leonardo da Vinci'nin ailenin anlatıldığı etkileyici film izledik.,bir,∅,film,determiners
Şefin malzemenden uyarladığım nefis bir börek yaptım.,Şefin malzemenden uyarladığım nefis börek yaptım.,bir,∅,börek,determiners
Ağzında kekremsi tat bırakan bir kahve içti.,Ağzında kekremsi tat bırakan kahve içti.,bir,∅,kahve,determiners
Görünüşe göre ders çalışmak için sabahları kalabalık olmayan bir kafe arıyorum.,Görünüşe göre ders çalışmak için sabahları kalabalık olmayan kafe arıyorum.,bir,∅,kafe,determiners
Ders sırasında mühendis faydalı bir öneri sundu.,Ders sırasında mühendis faydalı öneri sundu.,bir,∅,öneri,determiners
Düğün hediyesi olarak bütçemizi zorlamayan bir takı alacağız.,Düğün hediyesi olarak bütçemizi zorlamayan takı alacağız.,bir,∅,takı,determiners
Zeynep seyi sarıya çalan desenli bir ceket denedi.,Zeynep seyi sarıya çalan desenli ceket denedi.,bir,∅,ceket,determiners
Yeni açılan sinemada şefin önerdiği nefis bir tabak denedik.,Yeni açılan sinemada şefin önerdiği nefis tabak denedik.,bir,∅,tabak,determiners
Patrona Japonca'ya çevirisini yaptırdığı bir rapor sundu.,Patrona Japonca'ya çevirisini yaptırdığı rapor sundu.,bir,∅,rapor,determiners
Yani bankaya Korece'ye çevirisini yaptırdığı bir sözleşme verdi.,Yani bankaya Korece'ye çevirisini yaptırdığı sözleşme verdi.,bir,∅,sözleşme,determiners
Mimar Sinan'ın ailenin anlatıldığı bir belgesel izledik.,Mimar Sinan'ın ailenin anlatıldığı belgesel izledik.,bir,∅,belgesel,determiners
Bol fındık ve bal içeren enfes bir kek yaptılar.,Bol fındık ve bal içeren enfes kek yaptılar.,bir,∅,kek,determiners
Anlaşılan evin dekorasyonu için zarif bir tablo aldım.,Anlaşılan evin dekorasyonu için zarif tablo aldım.,bir,∅,tablo,determiners
