good_sentence,bad_sentence,good_cue,bad_cue,critical_region,phenomenon
Yazarlar kitap fuarında imza dağıttılar.,Yazar kitap fuarında imza dağıttılar.,Yazarlar,Yazar,dağıttılar,subject_verb_agreement
Sen bu haberi duymuş olmalısın.,Siz bu haberi duymuş olmalısın.,Sen,Siz,olmalısın,subject_verb_agreement
Biz bu filmi daha önce izlemiştik.,Onlar bu filmi daha önce izlemiştik.,Biz,Onlar,izlemiştik,subject_verb_agreement
Balıklar akvaryumun içinde yüzüyorlar.,Balık akvaryumun içinde yüzüyorlar.,Balıklar,Balık,yüzüyorlar,subject_verb_agreement
O bu projeye çok emek verdi.,Sen bu projeye çok emek verdi.,O,Sen,verdi,subject_verb_agreement
Askerler tören alanında toplandılar.,Asker tören alanında toplandılar.,Askerler,Asker,toplandılar,subject_verb_agreement
Siz bu konuda çok yanılıyorsunuz.,Biz bu konuda çok yanılıyorsunuz.,Siz,Biz,yanılıyorsunuz,subject_verb_agreement
Ben bu şarkıyı ezberledim.,Biz bu şarkıyı ezberledim.,Ben,Biz,ezberledim,subject_verb_agreement
Köpekler bahçede havladılar.,Köpek bahçede havladılar.,Köpekler,Köpek,havladılar,subject_verb_agreement
Biz bu sorunu birlikte çözeceğiz.,Siz bu sorunu birlikte çözeceğiz.,Biz,Siz,çözeceğiz,subject_verb_agreement
Kuşlar gökyüzünde uçuyorlar.,Kuş gökyüzünde uçuyorlar.,Kuşlar,Kuş,uçuyorlar,subject_verb_agreement
Öğrenciler sınav sonuçlarını bekliyorlar.,Öğrenci sınav sonuçlarını bekliyorlar.,Öğrenciler,Öğrenci,bekliyorlar,subject_verb_agreement
Biz bu kararı birlikte aldık.,Siz bu kararı birlikte aldık.,Biz,Siz,aldık,subject_verb_agreement
Çocuklar bahçede koşuyorlar.,Çocuk bahçede koşuyorlar.,Çocuklar,Çocuk,koşuyorlar,subject_verb_agreement
Yazarlar yeni kitaplarını tanıttılar.,Yazar yeni kitaplarını tanıttılar.,Yazarlar,Yazar,tanıttılar,subject_verb_agreement
Sen bu işi tek başına yapabilirsin.,Siz bu işi tek başına yapabilirsin.,Sen,Siz,yapabilirsin,subject_verb_agreement
Biz bu şehri çok seviyoruz.,Onlar bu şehri çok seviyoruz.,Biz,Onlar,seviyoruz,subject_verb_agreement
Askerler nöbet tutuyorlar.,Asker nöbet tutuyorlar.,Askerler,Asker,tutuyorlar,subject_verb_agreement
Siz bu konuda çok sabırsızsınız.,Biz bu konuda çok sabırsızsınız.,Siz,Biz,sabırsızsınız,subject_verb_agreement
Onlar bu haberi duymuşlar.,O bu haberi duymuşlar.,Onlar,O,duymuşlar,subject_verb_agreement
Biz bu projeyi tamamladık.,Siz bu projeyi tamamladık.,Biz,Siz,tamamladık,subject_verb_agreement
Sen bu kadar güzel şarkı söyleyebilir misin?,O bu kadar güzel şarkı söyleyebilir misin?,Sen,O,söyleyebilir misin,subject_verb_agreement
Doktorlar hastayı muayene ettiler.,Doktor hastayı muayene ettiler.,Doktorlar,Doktor,ettiler,subject_verb_agreement
Ben bu filmi izledim.,Biz bu filmi izledim.,Ben,Biz,izledim,subject_verb_agreement
Kuşlar ağaçlara konmuşlar.,Kuş ağaçlara konmuşlar.,Kuşlar,Kuş,konmuşlar,subject_verb_agreement
Siz bu konuda çok yeteneklisiniz.,Onlar bu konuda çok yeteneklisiniz.,Siz,Onlar,yeteneklisiniz,subject_verb_agreement
Öğrenciler sınıfta sessizce oturdular.,Öğrenci sınıfta sessizce oturdular.,Öğrenciler,Öğrenci,oturdular,subject_verb_agreement
O bize her zaman destek oldu.,Onlar bize her zaman destek oldu.,O,Onlar,oldu,subject_verb_agreement
Biz bu fikri beğendik.,Siz bu fikri beğendik.,Biz,Siz,beğendik,subject_verb_agreement
Çocuklar parkta kaydıraktan kaydılar.,Çocuk parkta kaydıraktan kaydılar.,Çocuklar,Çocuk,kaydılar,subject_verb_agreement
Yazarlar okurlarla buluştular.,Yazar okurlarla buluştular.,Yazarlar,Yazar,buluştular,subject_verb_agreement
Sen bu soruyu cevapladın.,Siz bu soruyu cevapladın.,Sen,Siz,cevapladın,subject_verb_agreement
Biz bu şehre taşındık.,Onlar bu şehre taşındık.,Biz,Onlar,taşındık,subject_verb_agreement
Balıklar akvaryumda yüzüyorlar.,Balık akvaryumda yüzüyorlar.,Balıklar,Balık,yüzüyorlar,subject_verb_agreement
O bu konuda çok kararlı.,Onlar bu konuda çok kararlı.,O,Onlar,kararlı,subject_verb_agreement
Askerler gece nöbet tutuyorlar.,Asker gece nöbet tutuyorlar.,Askerler,Asker,tutuyorlar,subject_verb_agreement
Siz bu konuda çok dikkatlisiniz.,Biz bu konuda çok dikkatlisiniz.,Siz,Biz,dikkatlisiniz,subject_verb_agreement
Ben bu problemi çözdüm.,O bu problemi çözdüm.,Ben,O,çözdüm,subject_verb_agreement
Köpekler bahçede uyuyorlar.,Köpek bahçede uyuyorlar.,Köpekler,Köpek,uyuyorlar,subject_verb_agreement
Onlar bu haberi duydular.,O bu haberi duydular.,Onlar,O,duydular,subject_verb_agreement
Biz bu projeyi bitirdik.,Siz bu projeyi bitirdik.,Biz,Siz,bitirdik,subject_verb_agreement
Siz bu konuda çok başarılısınız.,Onlar bu konuda çok başarılısınız.,Siz,Onlar,başarılısınız,subject_verb_agreement
Sen bu işi başardın.,Siz bu işi başardın.,Sen,Siz,başardın,subject_verb_agreement
O bu konuda çok duyarlı.,Sen bu konuda çok duyarlı.,O,Sen,duyarlı,subject_verb_agreement
Askerler nöbet değiştirdiler.,Asker nöbet değiştirdiler.,Askerler,Asker,değiştirdiler,subject_verb_agreement
Sen ne kadar güzel resim yapıyorsun.,O ne kadar güzel resim yapıyorsun.,Sen,O,yapıyorsun,subject_verb_agreement
Çocuklar parkta salıncakta sallandılar.,Çocuk parkta salıncakta sallandılar.,Çocuklar,Çocuk,sallandılar,subject_verb_agreement
Yazarlar imza günü düzenlediler.,Yazar imza günü düzenlediler.,Yazarlar,Yazar,düzenlediler,subject_verb_agreement
Biz bu şehri keşfettik.,Onlar bu şehri keşfettik.,Biz,Onlar,keşfettik,subject_verb_agreement
Biz bu konuda çok titiziz.,Onlar bu konuda çok titiziz.,Biz,Onlar,titiziz,subject_verb_agreement
Biz bu kararı onayladık.,Siz bu kararı onayladık.,Biz,Siz,onayladık,subject_verb_agreement
Yöneticiler bu durumu görüşmek üzere toplandılar.,Yönetici bu durumu görüşmek üzere toplandılar.,Yöneticiler,Yönetici,toplandılar,subject_verb_agreement
Siz bu konuda çok deneyimlisiniz.,Biz bu konuda çok deneyimlisiniz.,Siz,Biz,deneyimlisiniz,subject_verb_agreement
Ben bu yemeği daha önce hiç tatmadım.,O bu yemeği daha önce hiç tatmadım.,Ben,O,tatmadım,subject_verb_agreement
Köpekler bahçede kemikleri kemiriyorlar.,Köpek bahçede kemikleri kemiriyorlar.,Köpekler,Köpek,kemiriyorlar,subject_verb_agreement
İtfaiyeciler yangını söndürmek için gece boyu çalıştılar.,İtfaiyeci yangını söndürmek için gece boyu çalıştılar.,İtfaiyeciler,İtfaiyeci,çalıştılar,subject_verb_agreement
Ben bu şarkıyı ezbere biliyorum.,Biz bu şarkıyı ezbere biliyorum.,Ben,Biz,biliyorum,subject_verb_agreement
Arılar çiçeklerin etrafında uçuşuyorlar.,Arı çiçeklerin etrafında uçuşuyorlar.,Arılar,Arı,uçuşuyorlar,subject_verb_agreement
Siz bu konuda haksızsınız.,Onlar bu konuda haksızsınız.,Siz,Onlar,haksızsınız,subject_verb_agreement
Sen her zaman bize doğruyu söylersin.,O her zaman bize doğruyu söylersin.,Sen,O,söylersin,subject_verb_agreement
Çocuklar bahçede saklambaç oynuyorlar.,Çocuk bahçede saklambaç oynuyorlar.,Çocuklar,Çocuk,oynuyorlar,subject_verb_agreement
Biz bu şehre yeni taşındık.,Onlar bu şehre yeni taşındık.,Biz,Onlar,taşındık,subject_verb_agreement
Garsonlar masaları hızla temizlediler.,Garson masaları hızla temizlediler.,Garsonlar,Garson,temizlediler,subject_verb_agreement
Ben bu oyunu daha önce oynamadım.,O bu oyunu daha önce oynamadım.,Ben,O,oynamadım,subject_verb_agreement
Ben kuantum fiziği üzerine doktora yapıyorum.,Biz kuantum fiziği üzerine doktora yapıyorum.,Ben,Biz,yapıyorum,subject_verb_agreement
Biz nöroplastisite araştırmalarına fon sağlıyoruz.,Siz nöroplastisite araştırmalarına fon sağlıyoruz.,Biz,Siz,sağlıyoruz,subject_verb_agreement
Biyomühendisler sentetik organ üretiyorlar.,Biyomühendis sentetik organ üretiyorlar.,Biyomühendisler,Biyomühendis,üretiyorlar,subject_verb_agreement
Fizikçiler kara delik simülasyonları yapıyorlar.,Fizikçi kara delik simülasyonları yapıyorlar.,Fizikçiler,Fizikçi,yapıyorlar,subject_verb_agreement
Ben yapay zeka etiği üzerine ders veriyorum.,Onlar yapay zeka etiği üzerine ders veriyorum.,Ben,Onlar,veriyorum,subject_verb_agreement
Biyokimyacılar yapay enzimler üretiyorlar.,Biyokimyacı yapay enzimler üretiyorlar.,Biyokimyacılar,Biyokimyacı,üretiyorlar,subject_verb_agreement
Sürücüsüz arabalar trafikte test ediliyorlar.,Sürücüsüz araba trafikte test ediliyorlar.,Sürücüsüz arabalar,Sürücüsüz araba,ediliyorlar,subject_verb_agreement
Yani biz bu yaptıklarınızı hiç hak etmiyoruz.,Yani siz bu yaptıklarınızı hiç hak etmiyoruz.,Biz,Siz,etmiyoruz,subject_verb_agreement
Görünüşe göre biz bu yaptıklarınızı hiç hak etmiyoruz.,Görünüşe göre siz bu yaptıklarınızı hiç hak etmiyoruz.,Biz,Siz,etmiyoruz,subject_verb_agreement
Demek ki biz bu yaptıklarınızı hiç hak etmiyoruz.,Demek ki siz bu yaptıklarınızı hiç hak etmiyoruz.,Biz,Siz,etmiyoruz,subject_verb_agreement
Öyle görünüyor ki biz bu yaptıklarınızı hiç hak etmiyoruz.,Öyle görünüyor ki siz bu yaptıklarınızı hiç hak etmiyoruz.,Biz,Siz,etmiyoruz,subject_verb_agreement
Anlaşılıyor ki biz bu yaptıklarınızı hiç hak etmiyoruz.,Anlaşılıyor ki siz bu yaptıklarınızı hiç hak etmiyoruz.,Biz,Siz,etmiyoruz,subject_verb_agreement
O halde biz bu yaptıklarınızı hiç hak etmiyoruz.,O halde siz bu yaptıklarınızı hiç hak etmiyoruz.,Biz,Siz,etmiyoruz,subject_verb_agreement
Anlaşılan biz bu yaptıklarınızı hiç hak etmiyoruz.,Anlaşılan siz bu yaptıklarınızı hiç hak etmiyoruz.,Biz,Siz,etmiyoruz,subject_verb_agreement
Şu halde biz bu yaptıklarınızı hiç hak etmiyoruz.,Şu halde siz bu yaptıklarınızı hiç hak etmiyoruz.,Biz,Siz,etmiyoruz,subject_verb_agreement
Belli ki biz bu yaptıklarınızı hiç hak etmiyoruz.,Belli ki siz bu yaptıklarınızı hiç hak etmiyoruz.,Biz,Siz,etmiyoruz,subject_verb_agreement
Doktorlar bu şartta çalışmak zorunda değiller.,Doktor bu şartta çalışmak zorunda değiller.,Doktorlar,Doktor,değiller,subject_verb_agreement
Doktorlar bu saatte çalışmak zorunda değiller.,Doktor bu saatte çalışmak zorunda değiller.,Doktorlar,Doktor,değiller,subject_verb_agreement
Doktorlar bu koşulda çalışmak zorunda değiller.,Doktor bu koşulda çalışmak zorunda değiller.,Doktorlar,Doktor,değiller,subject_verb_agreement
Doktorlar bu durumda çalışmak zorunda değiller.,Doktor bu durumda çalışmak zorunda değiller.,Doktorlar,Doktor,değiller,subject_verb_agreement
Doktorlar bu dışta çalışmak zorunda değiller.,Doktor bu dışta çalışmak zorunda değiller.,Doktorlar,Doktor,değiller,subject_verb_agreement
Doktorlar bu zeminde çalışmak zorunda değiller.,Doktor bu zeminde çalışmak zorunda değiller.,Doktorlar,Doktor,değiller,subject_verb_agreement
Doktorlar bu zorda çalışmak zorunda değiller.,Doktor bu zorda çalışmak zorunda değiller.,Doktorlar,Doktor,değiller,subject_verb_agreement
Doktorlar bu altta çalışmak zorunda değiller.,Doktor bu altta çalışmak zorunda değiller.,Doktorlar,Doktor,değiller,subject_verb_agreement
Doktorlar bu zorunlulukta çalışmak zorunda değiller.,Doktor bu zorunlulukta çalışmak zorunda değiller.,Doktorlar,Doktor,değiller,subject_verb_agreement
Sen bu olaya kadar yaptıklarınızı görmüşsündür.,Siz bu olaya kadar yaptıklarınızı görmüşsündür.,Sen,Siz,görmüşsündür,subject_verb_agreement
Sen bu saate kadar yaptıklarınızı görmüşsündür.,Siz bu saate kadar yaptıklarınızı görmüşsündür.,Sen,Siz,görmüşsündür,subject_verb_agreement
Sen bu tiye kadar yaptıklarınızı görmüşsündür.,Siz bu tiye kadar yaptıklarınızı görmüşsündür.,Sen,Siz,görmüşsündür,subject_verb_agreement
Sen bu yıla kadar yaptıklarınızı görmüşsündür.,Siz bu yıla kadar yaptıklarınızı görmüşsündür.,Sen,Siz,görmüşsündür,subject_verb_agreement
Sen bu zamana kadar yaptıklarınızı görmüşsündür.,Siz bu zamana kadar yaptıklarınızı görmüşsündür.,Sen,Siz,görmüşsündür,subject_verb_agreement
Sen bu tarihe kadar yaptıklarınızı görmüşsündür.,Siz bu tarihe kadar yaptıklarınızı görmüşsündür.,Sen,Siz,görmüşsündür,subject_verb_agreement
O halde sen bu zamana kadar yaptıklarınızı görmüşsündür.,O halde siz bu zamana kadar yaptıklarınızı görmüşsündür.,Sen,Siz,görmüşsündür,subject_verb_agreement
Anlaşılan sen bu zamana kadar yaptıklarınızı görmüşsündür.,Anlaşılan siz bu zamana kadar yaptıklarınızı görmüşsündür.,Sen,Siz,görmüşsündür,subject_verb_agreement
Öyle görünüyor ki sen bu zamana kadar yaptıklarınızı görmüşsündür.,Öyle görünüyor ki siz bu zamana kadar yaptıklarınızı görmüşsündür.,Sen,Siz,görmüşsündür,subject_verb_agreement
Öyle görünüyor ki ben artık gitmediğimiz yer kalmayınca aramayı bıraktım.,Öyle görünüyor ki biz artık gitmediğimiz yer kalmayınca aramayı bıraktım.,Ben,Biz,bıraktım,subject_verb_agreement
Şu halde ben artık gitmediğimiz yer kalmayınca aramayı bıraktım.,Şu halde biz artık gitmediğimiz yer kalmayınca aramayı bıraktım.,Ben,Biz,bıraktım,subject_verb_agreement
O halde ben artık gitmediğimiz yer kalmayınca aramayı bıraktım.,O halde biz artık gitmediğimiz yer kalmayınca aramayı bıraktım.,Ben,Biz,bıraktım,subject_verb_agreement
Belli ki ben artık gitmediğimiz yer kalmayınca aramayı bıraktım.,Belli ki biz artık gitmediğimiz yer kalmayınca aramayı bıraktım.,Ben,Biz,bıraktım,subject_verb_agreement
Görünüşe göre ben artık gitmediğimiz yer kalmayınca aramayı bıraktım.,Görünüşe göre biz artık gitmediğimiz yer kalmayınca aramayı bıraktım.,Ben,Biz,bıraktım,subject_verb_agreement
Anlaşılan ben artık gitmediğimiz yer kalmayınca aramayı bıraktım.,Anlaşılan biz artık gitmediğimiz yer kalmayınca aramayı bıraktım.,Ben,Biz,bıraktım,subject_verb_agreement
Demek ki ben artık gitmediğimiz yer kalmayınca aramayı bıraktım.,Demek ki biz artık gitmediğimiz yer kalmayınca aramayı bıraktım.,Ben,Biz,bıraktım,subject_verb_agreement
Yani ben artık gitmediğimiz yer kalmayınca aramayı bıraktım.,Yani biz artık gitmediğimiz yer kalmayınca aramayı bıraktım.,Ben,Biz,bıraktım,subject_verb_agreement
Anlaşılıyor ki ben artık gitmediğimiz yer kalmayınca aramayı bıraktım.,Anlaşılıyor ki biz artık gitmediğimiz yer kalmayınca aramayı bıraktım.,Ben,Biz,bıraktım,subject_verb_agreement
O geçen ay birlikte geziye gittiğimizi herkesten saklamış.,Biz geçen ay birlikte geziye gittiğimizi herkesten saklamış.,O,Biz,saklamış,subject_verb_agreement
O geçen ay birlikte seyahate gittiğimizi herkesten saklamış.,Biz geçen ay birlikte seyahate gittiğimizi herkesten saklamış.,O,Biz,saklamış,subject_verb_agreement
O geçen ay birlikte deye gittiğimizi herkesten saklamış.,Biz geçen ay birlikte deye gittiğimizi herkesten saklamış.,O,Biz,saklamış,subject_verb_agreement
O geçen ay birlikte okula gittiğimizi herkesten saklamış.,Biz geçen ay birlikte okula gittiğimizi herkesten saklamış.,O,Biz,saklamış,subject_verb_agreement
O geçen ay birlikte umreye gittiğimizi herkesten saklamış.,Biz geçen ay birlikte umreye gittiğimizi herkesten saklamış.,O,Biz,saklamış,subject_verb_agreement
O geçen ay birlikte hastaneye gittiğimizi herkesten saklamış.,Biz geçen ay birlikte hastaneye gittiğimizi herkesten saklamış.,O,Biz,saklamış,subject_verb_agreement
O geçen ay birlikte filme gittiğimizi herkesten saklamış.,Biz geçen ay birlikte filme gittiğimizi herkesten saklamış.,O,Biz,saklamış,subject_verb_agreement
O geçen ay birlikte ziyarete gittiğimizi herkesten saklamış.,Biz geçen ay birlikte ziyarete gittiğimizi herkesten saklamış.,O,Biz,saklamış,subject_verb_agreement
O geçen ay birlikte sinemaya gittiğimizi herkesten saklamış.,Biz geçen ay birlikte sinemaya gittiğimizi herkesten saklamış.,O,Biz,saklamış,subject_verb_agreement
Sanatçılar basın konferansı için konferans salonunda toplandılar.,Sanatçı basın konferansı için konferans salonunda toplandılar.,Sanatçılar,Sanatçı,toplandılar,subject_verb_agreement
Sanatçılar basın sergisi için konferans salonunda toplandılar.,Sanatçı basın sergisi için konferans salonunda toplandılar.,Sanatçılar,Sanatçı,toplandılar,subject_verb_agreement
Sanatçılar basın daveti için konferans salonunda toplandılar.,Sanatçı basın daveti için konferans salonunda toplandılar.,Sanatçılar,Sanatçı,toplandılar,subject_verb_agreement
Sanatçılar basın katılımı için konferans salonunda toplandılar.,Sanatçı basın katılımı için konferans salonunda toplandılar.,Sanatçılar,Sanatçı,toplandılar,subject_verb_agreement
Sanatçılar basın oturumu için konferans salonunda toplandılar.,Sanatçı basın oturumu için konferans salonunda toplandılar.,Sanatçılar,Sanatçı,toplandılar,subject_verb_agreement
Sanatçılar basın ziyareti için konferans salonunda toplandılar.,Sanatçı basın ziyareti için konferans salonunda toplandılar.,Sanatçılar,Sanatçı,toplandılar,subject_verb_agreement
Sanatçılar basın semineri için konferans salonunda toplandılar.,Sanatçı basın semineri için konferans salonunda toplandılar.,Sanatçılar,Sanatçı,toplandılar,subject_verb_agreement
Sanatçılar basın fuarı için konferans salonunda toplandılar.,Sanatçı basın fuarı için konferans salonunda toplandılar.,Sanatçılar,Sanatçı,toplandılar,subject_verb_agreement
Sanatçılar basın toplantısı için konferans salonunda toplandılar.,Sanatçı basın toplantısı için konferans salonunda toplandılar.,Sanatçılar,Sanatçı,toplandılar,subject_verb_agreement
Onlar bu set hiç zorlanmadılar.,O bu set hiç zorlanmadılar.,Onlar,O,zorlanmadılar,subject_verb_agreement
Onlar bu tatil hiç zorlanmadılar.,O bu tatil hiç zorlanmadılar.,Onlar,O,zorlanmadılar,subject_verb_agreement
Onlar bu ocak hiç zorlanmadılar.,O bu ocak hiç zorlanmadılar.,Onlar,O,zorlanmadılar,subject_verb_agreement
Onlar bu yolcu hiç zorlanmadılar.,O bu yolcu hiç zorlanmadılar.,Onlar,O,zorlanmadılar,subject_verb_agreement
Onlar bu tren hiç zorlanmadılar.,O bu tren hiç zorlanmadılar.,Onlar,O,zorlanmadılar,subject_verb_agreement
Onlar bu grev hiç zorlanmadılar.,O bu grev hiç zorlanmadılar.,Onlar,O,zorlanmadılar,subject_verb_agreement
Onlar bu lokavt hiç zorlanmadılar.,O bu lokavt hiç zorlanmadılar.,Onlar,O,zorlanmadılar,subject_verb_agreement
Onlar bu otobüs hiç zorlanmadılar.,O bu otobüs hiç zorlanmadılar.,Onlar,O,zorlanmadılar,subject_verb_agreement
Onlar bu seyahat hiç zorlanmadılar.,O bu seyahat hiç zorlanmadılar.,Onlar,O,zorlanmadılar,subject_verb_agreement
Eleştirmenler beğenmedikleri mekanları zaten tarih etmişlerdi.,Eleştirmen beğenmedikleri mekanları zaten tarih etmişlerdi.,Onlar,O,etmişlerdi,subject_verb_agreement
Eleştirmenler beğenmedikleri mekanları zaten kredi etmişlerdi.,Eleştirmen beğenmedikleri mekanları zaten kredi etmişlerdi.,Onlar,O,etmişlerdi,subject_verb_agreement
Eleştirmenler beğenmedikleri mekanları zaten ders etmişlerdi.,Eleştirmen beğenmedikleri mekanları zaten ders etmişlerdi.,Onlar,O,etmişlerdi,subject_verb_agreement
Eleştirmenler beğenmedikleri mekanları zaten puan etmişlerdi.,Eleştirmen beğenmedikleri mekanları zaten puan etmişlerdi.,Onlar,O,etmişlerdi,subject_verb_agreement
Eleştirmenler beğenmedikleri mekanları zaten sınav etmişlerdi.,Eleştirmen beğenmedikleri mekanları zaten sınav etmişlerdi.,Onlar,O,etmişlerdi,subject_verb_agreement
Eleştirmenler beğenmedikleri mekanları zaten kabul etmişlerdi.,Eleştirmen beğenmedikleri mekanları zaten kabul etmişlerdi.,Onlar,O,etmişlerdi,subject_verb_agreement
Eleştirmenler beğenmedikleri mekanları zaten hata etmişlerdi.,Eleştirmen beğenmedikleri mekanları zaten hata etmişlerdi.,Onlar,O,etmişlerdi,subject_verb_agreement
Eleştirmenler beğenmedikleri mekanları zaten mezuniyet etmişlerdi.,Eleştirmen beğenmedikleri mekanları zaten mezuniyet etmişlerdi.,Onlar,O,etmişlerdi,subject_verb_agreement
Eleştirmenler beğenmedikleri mekanları zaten not etmişlerdi.,Eleştirmen beğenmedikleri mekanları zaten not etmişlerdi.,Onlar,O,etmişlerdi,subject_verb_agreement
Siz geçen gün de bahsettiğimiz mevzuyu çözmek için gerçekten çok uğraştınız.,Biz geçen gün de bahsettiğimiz mevzuyu çözmek için gerçekten çok uğraştınız.,Siz,Biz,uğraştınız,subject_verb_agreement
Siz geçen saat de bahsettiğimiz mevzuyu çözmek için gerçekten çok uğraştınız.,Biz geçen saat de bahsettiğimiz mevzuyu çözmek için gerçekten çok uğraştınız.,Siz,Biz,uğraştınız,subject_verb_agreement
Siz geçen tarih de bahsettiğimiz mevzuyu çözmek için gerçekten çok uğraştınız.,Biz geçen tarih de bahsettiğimiz mevzuyu çözmek için gerçekten çok uğraştınız.,Siz,Biz,uğraştınız,subject_verb_agreement
Siz geçen hafta de bahsettiğimiz mevzuyu çözmek için gerçekten çok uğraştınız.,Biz geçen hafta de bahsettiğimiz mevzuyu çözmek için gerçekten çok uğraştınız.,Siz,Biz,uğraştınız,subject_verb_agreement
Siz geçen say de bahsettiğimiz mevzuyu çözmek için gerçekten çok uğraştınız.,Biz geçen say de bahsettiğimiz mevzuyu çözmek için gerçekten çok uğraştınız.,Siz,Biz,uğraştınız,subject_verb_agreement
Siz geçen done de bahsettiğimiz mevzuyu çözmek için gerçekten çok uğraştınız.,Biz geçen done de bahsettiğimiz mevzuyu çözmek için gerçekten çok uğraştınız.,Siz,Biz,uğraştınız,subject_verb_agreement
Siz geçen takvim de bahsettiğimiz mevzuyu çözmek için gerçekten çok uğraştınız.,Biz geçen takvim de bahsettiğimiz mevzuyu çözmek için gerçekten çok uğraştınız.,Siz,Biz,uğraştınız,subject_verb_agreement
