good_sentence,bad_sentence,good_cue,bad_cue,critical_region,phenomenon
Polis şüpheliyi görünce hemen vurur.,Polis şüpheliyi görünce hemen vurar.,vurur,vurar,-,irregular_forms
Öğrenci tüm formülleri ezbere bilir.,Öğrenci tüm formülleri ezbere biler.,bilir,biler,-,irregular_forms
Anneannem her pazar bize gelir.,Anneannem her pazar bize geler.,gelir,geler,-,irregular_forms
Tren tam zamanında istasyona varır.,Tren tam zamanında istasyona varar.,varır,varar,-,irregular_forms
Çocuk saklanan arkadaşını kolayca bulur.,Çocuk saklanan arkadaşını kolayca bular.,bulur,bular,-,irregular_forms
Anneleri çocuklara aldığı oyuncakları verir.,Anneleri çocuklara aldığı oyuncakları verer.,verir,verer,-,irregular_forms
Yarışta önde giden bisikletli son dönemeçte levhaya vurur.,Yarışta önde giden bisikletli son dönemeçte levhaya vurar.,vurur,vurar,-,irregular_forms
Takım maçı kazanırsa şampiyon olur.,Takım maçı kazanırsa şampiyon olar.,olur,olar,-,irregular_forms
Misafirler akşam yemeğine tam saatinde gelir.,Misafirler akşam yemeğine tam saatinde geler.,gelir,geler,-,irregular_forms
Kargo şoförü adresi bulunca paketi verir.,Kargo şoförü adresi bulunca paketi verer.,verir,verer,-,irregular_forms
Öğrenci sınav kağıdını kontrol edince hatayı görür.,Öğrenci sınav kağıdını kontrol edince hatayı görer.,görür,görer,-,irregular_forms
Polis şüpheli aracı görünce durur.,Polis şüpheli aracı görünce durar.,durur,durar,-,irregular_forms
Şef yemeğin tadına bakınca eksikleri bilir.,Şef yemeğin tadına bakınca eksikleri biler.,bilir,biler,-,irregular_forms
Balıkçı ağını yavaşça denizden alır.,Balıkçı ağını yavaşça denizden alar.,alır,alar,-,irregular_forms
Yarışçılar bitiş çizgisine neredeyse aynı anda varır.,Yarışçılar bitiş çizgisine neredeyse aynı anda varar.,varır,varar,-,irregular_forms
Odasında kaybolan çorabı yatağın altında bulur.,Odasında kaybolan çorabı yatağın altında bular.,bulur,bular,-,irregular_forms
Bitkiler yeterince su alamayınca solar ve ölür.,Bitkiler yeterince su alamayınca solar ve öler.,ölür,öler,-,irregular_forms
Kütüphaneden ödünç aldığı kitapları zamanında geri verir.,Kütüphaneden ödünç aldığı kitapları zamanında geri verer.,verir,verer,-,irregular_forms
Define avcısı haritada gösterilen yerleri kazar ve hazineyi bulur.,Define avcısı haritada gösterilen yerleri kazar ve hazineyi bular.,bulur,bular,-,irregular_forms
Konserde sahneyi iyi görmek için ön sırada durur.,Konserde sahneyi iyi görmek için ön sırada durar.,durur,durar,-,irregular_forms
Marangoz çekiçle çiviye vurur.,Marangoz çekiçle çiviye vurar.,vurur,vurar,-,irregular_forms
Yolcular terminale aynı anda varır.,Yolcular terminale aynı anda varar.,varır,varar,-,irregular_forms
Uygulamayı açınca hesap bakiyesini görür.,Uygulamayı açınca hesap bakiyesini görer.,görür,görer,-,irregular_forms
Parkuru ilk bitiren şampiyon olur.,Parkuru ilk bitiren şampiyon olar.,olur,olar,-,irregular_forms
Köpek sahibini görünce hemen durur.,Köpek sahibini görünce hemen durar.,durur,durar,-,irregular_forms
Kaptan doğru rotayı her zaman bilir.,Kaptan doğru rotayı her zaman biler.,bilir,biler,-,irregular_forms
Misafirler davete tam zamanında gelir.,Misafirler davete tam zamanında geler.,gelir,geler,-,irregular_forms
Bitkiler susuz kaldığında çabucak ölür.,Bitkiler susuz kaldığında çabucak öler.,ölür,öler,-,irregular_forms
Saklambaçta en iyi saklananı bile hemencecik bulur.,Saklambaçta en iyi saklananı bile hemencecik bular.,bulur,bular,-,irregular_forms
Serbest vuruşta nihayet topu ağlara vurur.,Serbest vuruşta nihayet topu ağlara vurar.,vurur,vurar,-,irregular_forms
Tren rapor edilen saatte istasyona varır.,Tren rapor edilen saatte istasyona varar.,varır,varar,-,irregular_forms
Çalışan öğrenciler sınavdaki tüm soruların cevabını bilir.,Çalışan öğrenciler sınavdaki tüm soruların cevabını biler.,bilir,biler,-,irregular_forms
Postacı her sabah aynı saatte günün gazetesini verir.,Postacı her sabah aynı saatte günün gazetesini verer.,verir,verer,-,irregular_forms
Ağaç kışın yapraklarını dökmez ve yeşil kalır.,Ağaç kışın yapraklarını dökmez ve yeşil kalar.,kalır,kalar,-,irregular_forms
Polisler şüpheli bir aracı görünce hemen durur.,Polisler şüpheli bir aracı görünce hemen durar.,durur,durar,-,irregular_forms
Bahçıvan çiçekleri sulamazsa hepsi ölür.,Bahçıvan çiçekleri sulamazsa hepsi öler.,ölür,öler,-,irregular_forms
Otobüs durağa tam zamanında varır.,Otobüs durağa tam zamanında varar.,varır,varar,-,irregular_forms  
Futbolcu fırsatını yakalayınca topu ağlara vurur.,Futbolcu fırsatını yakalayınca topu ağlara vurar.,vurur,vurar,-,irregular_forms  
Yönetici toplantıda son kararı verir.,Yönetici toplantıda son kararı verer.,verir,verer,-,irregular_forms  
Doğum gününde güzel hediyeler gelir.,Doğum gününde güzel hediyeler geler.,gelir,geler,-,irregular_forms  
Film festivaline gitmek için harçlıklarını biriktip bilet alır.,Film festivaline gitmek için harçlıklarını biriktip bilet alar.,alır,alar,-,irregular_forms
Bilim insanları mikroskop altında hücreyi görür.,Bilim insanları mikroskop altında hücreyi görer.,görür,görer,-,irregular_forms  
Kuraklıkta bitkiler su alamayınca ölür.,Kuraklıkta bitkiler su alamayınca öler.,ölür,öler,-,irregular_forms 
Uçak yoğun sis nedeniyle muhtemelen geç varır.,Uçak yoğun sis nedeniyle muhtemelen geç varar.,varır,varar,-,irregular_forms  
Çiftçi hasat zamanı mahsulleri tarladan alır.,Çiftçi hasat zamanı mahsulleri tarladan alar.,alır,alar,-,irregular_forms  
Bulmacanın cevaplarını arka sayfada görür.,Bulmacanın cevaplarını arka sayfada görer.,görür,görer,-,irregular_forms  
Dedem bize her pazar kahvaltıya gelir.,Dedem bize her pazar kahvaltıya geler.,gelir,geler,-,irregular_forms  
Kaptan pusula kullanmadan yönü bilir.,Kaptan pusula kullanmadan yönü biler.,bilir,biler,-,irregular_forms  
Boksör son darbeyi indirince nakavt olur.,Boksör son darbeyi indirince nakavt olar.,olur,olar,-,irregular_forms  
Güvenlik görevlisi paketten şüphelenince durur.,Güvenlik görevlisi paketten şüphelenince durar.,durur,durar,-,irregular_forms  
Yolcu otobüsü terminale tam vaktinde varır.,Yolcu otobüsü terminale tam vaktinde varar.,varır,varar,-,irregular_forms  
Çocuk odasında kaybolan anahtarı dolabın üstünde bulur.,Çocuk odasında kaybolan anahtarı dolabın üstünde bular.,bulur,bular,-,irregular_forms  
Güneş panelleri gölgede kalınca verimli çalışmaz ve enerji üretmez olur.,Güneş panelleri gölgede kalınca verimli çalışmaz ve enerji üretmez olar.,olur,olar,-,irregular_forms  
Müşteri sipariş bedelini kapıda nakit olarak verir.,Müşteri sipariş bedelini kapıda nakit olarak verer.,verir,verer,-,irregular_forms  
Dalgıçlar midyeleri kayalıkların bakırından alır.,Dalgıçlar midyeleri kayalıkların bakırından alar.,alır,alar,-,irregular_forms
Dalgıçlar midyeleri kayalıkların humusundan alır.,Dalgıçlar midyeleri kayalıkların humusundan alar.,alır,alar,-,irregular_forms
Dalgıçlar midyeleri kayalıkların içinden alır.,Dalgıçlar midyeleri kayalıkların içinden alar.,alır,alar,-,irregular_forms
Dalgıçlar midyeleri kayalıkların demirinden alır.,Dalgıçlar midyeleri kayalıkların demirinden alar.,alır,alar,-,irregular_forms
Dalgıçlar midyeleri kayalıkların camından alır.,Dalgıçlar midyeleri kayalıkların camından alar.,alır,alar,-,irregular_forms
Dalgıçlar midyeleri kayalıkların mermerinden alır.,Dalgıçlar midyeleri kayalıkların mermerinden alar.,alır,alar,-,irregular_forms
Dalgıçlar midyeleri kayalıkların plastiğinden alır.,Dalgıçlar midyeleri kayalıkların plastiğinden alar.,alır,alar,-,irregular_forms
Dalgıçlar midyeleri kayalıkların toprağından alır.,Dalgıçlar midyeleri kayalıkların toprağından alar.,alır,alar,-,irregular_forms
Dalgıçlar midyeleri kayalıkların altından alır.,Dalgıçlar midyeleri kayalıkların altından alar.,alır,alar,-,irregular_forms
Memlekete her döndüğünde ilk iş babaannesini görür.,Memlekete her döndüğünde ilk iş babaannesini görer.,görür,görer,-,irregular_forms
Memlekete her döndüğünde ilk iş babasını görür.,Memlekete her döndüğünde ilk iş babasını görer.,görür,görer,-,irregular_forms
Memlekete her döndüğünde ilk iş kızını görür.,Memlekete her döndüğünde ilk iş kızını görer.,görür,görer,-,irregular_forms
Memlekete her döndüğünde ilk iş torunu görür.,Memlekete her döndüğünde ilk iş torunu görer.,görür,görer,-,irregular_forms
Memlekete her döndüğünde ilk iş evini görür.,Memlekete her döndüğünde ilk iş evini görer.,görür,görer,-,irregular_forms
Memlekete her döndüğünde ilk iş torununu görür.,Memlekete her döndüğünde ilk iş torununu görer.,görür,görer,-,irregular_forms
Memlekete her döndüğünde ilk iş ailesini görür.,Memlekete her döndüğünde ilk iş ailesini görer.,görür,görer,-,irregular_forms
Öyle görünüyor ki memlekete her döndüğünde ilk iş babaannesini görür.,Öyle görünüyor ki memlekete her döndüğünde ilk iş babaannesini görer.,görür,görer,-,irregular_forms
Anlaşılan memlekete her döndüğünde ilk iş babaannesini görür.,Anlaşılan memlekete her döndüğünde ilk iş babaannesini görer.,görür,görer,-,irregular_forms
Annem her şeyimi eliyle koymuş gibi bulur.,Annem her şeyimi eliyle koymuş gibi bular.,bulur,bular,-,irregular_forms
Annem her semi eliyle koymuş gibi bulur.,Annem her semi eliyle koymuş gibi bular.,bulur,bular,-,irregular_forms
Annem her hayatımı eliyle koymuş gibi bulur.,Annem her hayatımı eliyle koymuş gibi bular.,bulur,bular,-,irregular_forms
Annem her isimi eliyle koymuş gibi bulur.,Annem her isimi eliyle koymuş gibi bular.,bulur,bular,-,irregular_forms
Annem her sunumu eliyle koymuş gibi bulur.,Annem her sunumu eliyle koymuş gibi bular.,bulur,bular,-,irregular_forms
Annem her arabamı eliyle koymuş gibi bulur.,Annem her arabamı eliyle koymuş gibi bular.,bulur,bular,-,irregular_forms
Annem her paramı eliyle koymuş gibi bulur.,Annem her paramı eliyle koymuş gibi bular.,bulur,bular,-,irregular_forms
Görünüşe göre annem her şeyimi eliyle koymuş gibi bulur.,Görünüşe göre annem her şeyimi eliyle koymuş gibi bular.,bulur,bular,-,irregular_forms
Anlaşılıyor ki annem her şeyimi eliyle koymuş gibi bulur.,Anlaşılıyor ki annem her şeyimi eliyle koymuş gibi bular.,bulur,bular,-,irregular_forms
Zam yapılmazsa fiyatlar aynı kalır.,Zam yapılmazsa fiyatlar aynı kalar.,kalır,kalar,-,irregular_forms
Anlaşılıyor ki zam yapılmazsa fiyatlar aynı kalır.,Anlaşılıyor ki zam yapılmazsa fiyatlar aynı kalar.,kalır,kalar,-,irregular_forms
Belli ki zam yapılmazsa fiyatlar aynı kalır.,Belli ki zam yapılmazsa fiyatlar aynı kalar.,kalır,kalar,-,irregular_forms
Görünüşe göre zam yapılmazsa fiyatlar aynı kalır.,Görünüşe göre zam yapılmazsa fiyatlar aynı kalar.,kalır,kalar,-,irregular_forms
Öyle görünüyor ki zam yapılmazsa fiyatlar aynı kalır.,Öyle görünüyor ki zam yapılmazsa fiyatlar aynı kalar.,kalır,kalar,-,irregular_forms
Yani zam yapılmazsa fiyatlar aynı kalır.,Yani zam yapılmazsa fiyatlar aynı kalar.,kalır,kalar,-,irregular_forms
Şu halde zam yapılmazsa fiyatlar aynı kalır.,Şu halde zam yapılmazsa fiyatlar aynı kalar.,kalır,kalar,-,irregular_forms
O halde zam yapılmazsa fiyatlar aynı kalır.,O halde zam yapılmazsa fiyatlar aynı kalar.,kalır,kalar,-,irregular_forms
Anlaşılan zam yapılmazsa fiyatlar aynı kalır.,Anlaşılan zam yapılmazsa fiyatlar aynı kalar.,kalır,kalar,-,irregular_forms
Güneş görmeyen dikenler hemen ölür.,Güneş görmeyen dikenler hemen öler.,ölür,öler,-,irregular_forms
Güneş görmeyen sinekler hemen ölür.,Güneş görmeyen sinekler hemen öler.,ölür,öler,-,irregular_forms
Güneş görmeyen benzerler hemen ölür.,Güneş görmeyen benzerler hemen öler.,ölür,öler,-,irregular_forms
Güneş görmeyen yılanlar hemen ölür.,Güneş görmeyen yılanlar hemen öler.,ölür,öler,-,irregular_forms
Güneş görmeyen solucanlar hemen ölür.,Güneş görmeyen solucanlar hemen öler.,ölür,öler,-,irregular_forms
Güneş görmeyen insanlar hemen ölür.,Güneş görmeyen insanlar hemen öler.,ölür,öler,-,irregular_forms
Güneş görmeyen diğerler hemen ölür.,Güneş görmeyen diğerler hemen öler.,ölür,öler,-,irregular_forms
Güneş görmeyen hayvanlar hemen ölür.,Güneş görmeyen hayvanlar hemen öler.,ölür,öler,-,irregular_forms
Güneş görmeyen yunuslar hemen ölür.,Güneş görmeyen yunuslar hemen öler.,ölür,öler,-,irregular_forms
Yılın bazı dönemlerinde Venüs Ay'ın çok yakınında durur.,Yılın bazı dönemlerinde Venüs Ay'ın çok yakınında durar.,durur,durar,-,irregular_forms
Yılın bazı dönemlerinde Venüs Ay'ın çok uzağında durur.,Yılın bazı dönemlerinde Venüs Ay'ın çok uzağında durar.,durur,durar,-,irregular_forms
Yılın bazı dönemlerinde Venüs Ay'ın çok civarında durur.,Yılın bazı dönemlerinde Venüs Ay'ın çok civarında durar.,durur,durar,-,irregular_forms
Yılın bazı dönemlerinde Venüs Ay'ın çok altında durur.,Yılın bazı dönemlerinde Venüs Ay'ın çok altında durar.,durur,durar,-,irregular_forms
Yılın bazı dönemlerinde Venüs Ay'ın çok dışında durur.,Yılın bazı dönemlerinde Venüs Ay'ın çok dışında durar.,durur,durar,-,irregular_forms
Yılın bazı dönemlerinde Venüs Ay'ın çok etrafında durur.,Yılın bazı dönemlerinde Venüs Ay'ın çok etrafında durar.,durur,durar,-,irregular_forms
Yılın bazı dönemlerinde Venüs Ay'ın çok yerinde durur.,Yılın bazı dönemlerinde Venüs Ay'ın çok yerinde durar.,durur,durar,-,irregular_forms
Yılın bazı dönemlerinde Venüs Ay'ın çok batında durur.,Yılın bazı dönemlerinde Venüs Ay'ın çok batında durar.,durur,durar,-,irregular_forms
Yılın bazı dönemlerinde Venüs Ay'ın çok arkanda durur.,Yılın bazı dönemlerinde Venüs Ay'ın çok arkanda durar.,durur,durar,-,irregular_forms
Sevgilisine özel günler dışında da hediye verir.,Sevgilisine özel günler dışında da hediye verer.,verir,verer,-,irregular_forms
Sevgilisine özel günler içerinde da hediye verir.,Sevgilisine özel günler içerinde da hediye verer.,verir,verer,-,irregular_forms
Sevgilisine özel günler altında da hediye verir.,Sevgilisine özel günler altında da hediye verer.,verir,verer,-,irregular_forms
Sevgilisine özel günler yakınında da hediye verir.,Sevgilisine özel günler yakınında da hediye verer.,verir,verer,-,irregular_forms
Sevgilisine özel günler onunda da hediye verir.,Sevgilisine özel günler onunda da hediye verer.,verir,verer,-,irregular_forms
Sevgilisine özel günler içinde da hediye verir.,Sevgilisine özel günler içinde da hediye verer.,verir,verer,-,irregular_forms
Sevgilisine özel günler aranda da hediye verir.,Sevgilisine özel günler aranda da hediye verer.,verir,verer,-,irregular_forms
Sevgilisine özel günler civarında da hediye verir.,Sevgilisine özel günler civarında da hediye verer.,verir,verer,-,irregular_forms
Sevgilisine özel günler ortanda da hediye verir.,Sevgilisine özel günler ortanda da hediye verer.,verir,verer,-,irregular_forms
Annen birkaç saate İstanbul'a varır.,Annen birkaç saate İstanbul'a varar.,varır,varar,-,irregular_forms
Annen birkaç dakikaya İstanbul'a varır.,Annen birkaç dakikaya İstanbul'a varar.,varır,varar,-,irregular_forms
Annen birkaç sayıya İstanbul'a varır.,Annen birkaç sayıya İstanbul'a varar.,varır,varar,-,irregular_forms
Annen birkaç zamana İstanbul'a varır.,Annen birkaç zamana İstanbul'a varar.,varır,varar,-,irregular_forms
Annen birkaç takvime İstanbul'a varır.,Annen birkaç takvime İstanbul'a varar.,varır,varar,-,irregular_forms
Annen birkaç numaraya İstanbul'a varır.,Annen birkaç numaraya İstanbul'a varar.,varır,varar,-,irregular_forms
Anlaşılıyor ki annen birkaç saate İstanbul'a varır.,Anlaşılıyor ki annen birkaç saate İstanbul'a varar.,varır,varar,-,irregular_forms
Yani annen birkaç saate İstanbul'a varır.,Yani annen birkaç saate İstanbul'a varar.,varır,varar,-,irregular_forms
Öyle görünüyor ki annen birkaç saate İstanbul'a varır.,Öyle görünüyor ki annen birkaç saate İstanbul'a varar.,varır,varar,-,irregular_forms
Her hafta bizimle zar oynamaya gelir.,Her hafta bizimle zar oynamaya geler.,gelir,geler,-,irregular_forms
Her hafta bizimle poker oynamaya gelir.,Her hafta bizimle poker oynamaya geler.,gelir,geler,-,irregular_forms
Her hafta bizimle masa oynamaya gelir.,Her hafta bizimle masa oynamaya geler.,gelir,geler,-,irregular_forms
Her hafta bizimle bilardo oynamaya gelir.,Her hafta bizimle bilardo oynamaya geler.,gelir,geler,-,irregular_forms
Her hafta bizimle bilgisayar oynamaya gelir.,Her hafta bizimle bilgisayar oynamaya geler.,gelir,geler,-,irregular_forms
Her hafta bizimle ters oynamaya gelir.,Her hafta bizimle ters oynamaya geler.,gelir,geler,-,irregular_forms
Her hafta bizimle iskambil oynamaya gelir.,Her hafta bizimle iskambil oynamaya geler.,gelir,geler,-,irregular_forms
Her hafta bizimle tombala oynamaya gelir.,Her hafta bizimle tombala oynamaya geler.,gelir,geler,-,irregular_forms
Demek ki her hafta bizimle okey oynamaya gelir.,Demek ki her hafta bizimle okey oynamaya geler.,gelir,geler,-,irregular_forms
Herkes buralardaki en iyi pilavcının Fevzi ab olduğunu bilir.,Herkes buralardaki en iyi pilavcının Fevzi ab olduğunu biler.,bilir,biler,-,irregular_forms
Herkes buralardaki en iyi pilavcının Fevzi baba olduğunu bilir.,Herkes buralardaki en iyi pilavcının Fevzi baba olduğunu biler.,bilir,biler,-,irregular_forms
Herkes buralardaki en iyi pilavcının Fevzi arkadaş olduğunu bilir.,Herkes buralardaki en iyi pilavcının Fevzi arkadaş olduğunu biler.,bilir,biler,-,irregular_forms
Herkes buralardaki en iyi pilavcının Fevzi abla olduğunu bilir.,Herkes buralardaki en iyi pilavcının Fevzi abla olduğunu biler.,bilir,biler,-,irregular_forms
Herkes buralardaki en iyi pilavcının Fevzi kap olduğunu bilir.,Herkes buralardaki en iyi pilavcının Fevzi kap olduğunu biler.,bilir,biler,-,irregular_forms
Herkes buralardaki en iyi pilavcının Fevzi master olduğunu bilir.,Herkes buralardaki en iyi pilavcının Fevzi master olduğunu biler.,bilir,biler,-,irregular_forms
Herkes buralardaki en iyi etçinin Fevzi abi olduğunu bilir.,Herkes buralardaki en iyi etçinin Fevzi abi olduğunu biler.,bilir,biler,-,irregular_forms
Herkes buralardaki en iyi babacının Fevzi abi olduğunu bilir.,Herkes buralardaki en iyi babacının Fevzi abi olduğunu biler.,bilir,biler,-,irregular_forms
Herkes buralardaki en iyi restorancının Fevzi abi olduğunu bilir.,Herkes buralardaki en iyi restorancının Fevzi abi olduğunu biler.,bilir,biler,-,irregular_forms
Toplantıda her zaman aynı şeyler olur.,Toplantıda her zaman aynı şeyler olar.,olur,olar,-,irregular_forms  
Toplantıda her zaman aynı olaylar olur.,Toplantıda her zaman aynı olaylar olar.,olur,olar,-,irregular_forms  
Toplantıda her zaman aynı hareketler olur.,Toplantıda her zaman aynı hareketler olar.,olur,olar,-,irregular_forms  
Toplantıda her zaman aynı insanlar olur.,Toplantıda her zaman aynı insanlar olar.,olur,olar,-,irregular_forms  
Toplantıda her zaman aynı kelimeler olur.,Toplantıda her zaman aynı kelimeler olar.,olur,olar,-,irregular_forms  
Toplantıda her zaman aynı fiiller olur.,Toplantıda her zaman aynı fiiller olar.,olur,olar,-,irregular_forms  
Toplantıda her zaman aynı kişiler olur.,Toplantıda her zaman aynı kişiler olar.,olur,olar,-,irregular_forms  
Toplantıda her zaman aynı durumlar olur.,Toplantıda her zaman aynı durumlar olar.,olur,olar,-,irregular_forms  
Toplantıda her zaman aynı kimseler olur.,Toplantıda her zaman aynı kimseler olar.,olur,olar,-,irregular_forms  
Çocuklar dondurmayı çok sevdiği için sık sık alır.,Çocuklar dondurmayı çok sevdiği için sık sık alar.,alır,alar,-,irregular_forms  
Çocuklar alı çok sevdiği için sık sık alır.,Çocuklar alı çok sevdiği için sık sık alar.,alır,alar,-,irregular_forms  
Çocuklar şekeri çok sevdiği için sık sık alır.,Çocuklar şekeri çok sevdiği için sık sık alar.,alır,alar,-,irregular_forms  
Çocuklar tatlıyı çok sevdiği için sık sık alır.,Çocuklar tatlıyı çok sevdiği için sık sık alar.,alır,alar,-,irregular_forms  
Çocuklar donu çok sevdiği için sık sık alır.,Çocuklar donu çok sevdiği için sık sık alar.,alır,alar,-,irregular_forms  
Öyle görünüyor ki çocuklar dondurmayı çok sevdiği için sık sık alır.,Öyle görünüyor ki çocuklar dondurmayı çok sevdiği için sık sık alar.,alır,alar,-,irregular_forms  
Anlaşılan çocuklar dondurmayı çok sevdiği için sık sık alır.,Anlaşılan çocuklar dondurmayı çok sevdiği için sık sık alar.,alır,alar,-,irregular_forms  
Görünüşe göre çocuklar dondurmayı çok sevdiği için sık sık alır.,Görünüşe göre çocuklar dondurmayı çok sevdiği için sık sık alar.,alır,alar,-,irregular_forms  
Şu halde çocuklar dondurmayı çok sevdiği için sık sık alır.,Şu halde çocuklar dondurmayı çok sevdiği için sık sık alar.,alır,alar,-,irregular_forms  
Yaşlı adam her gece aynı durakta durur.,Yaşlı adam her gece aynı durakta durar.,durur,durar,-,irregular_forms  
Yaşlı kopeğim her sabah aynı durakta durur.,Yaşlı kopeğim her sabah aynı durakta durar.,durur,durar,-,irregular_forms  
Yaşlı zencim her sabah aynı durakta durur.,Yaşlı zencim her sabah aynı durakta durar.,durur,durar,-,irregular_forms  
Yaşlı pilim her sabah aynı durakta durur.,Yaşlı pilim her sabah aynı durakta durar.,durur,durar,-,irregular_forms  
Yaşlı tavuğum her sabah aynı durakta durur.,Yaşlı tavuğum her sabah aynı durakta durar.,durur,durar,-,irregular_forms  
