good_sentence,bad_sentence,good_cue,bad_cue,critical_region,phenomenon
Yazarlar kitap fuarında imza dağıttılar.,Yazar kitap fuarında imza dağıttılar.,Yazarlar,Yazar,dağıttılar,subject_verb_agreement
Sen bu haberi duymuş olmalısın.,Siz bu haberi duymuş olmalısın.,Sen,Siz,olmalısın,subject_verb_agreement
Biz bu filmi daha önce izlemiştik.,Onlar bu filmi daha önce izlemiştik.,Biz,Onlar,izlemiştik,subject_verb_agreement
Balıklar akvaryumun içinde yüzüyorlar.,Balık akvaryumun içinde yüzüyorlar.,Balıklar,Balık,yüzüyorlar,subject_verb_agreement
O bu projeye çok emek verdi.,Sen bu projeye çok emek verdi.,O,Sen,verdi,subject_verb_agreement
Askerler tören alanında toplandılar.,Asker tören alanında toplandılar.,Askerler,Asker,toplandılar,subject_verb_agreement
Siz bu konuda çok yanılıyorsunuz.,Biz bu konuda çok yanılıyorsunuz.,Siz,Biz,yanılıyorsunuz,subject_verb_agreement
Ben bu şarkıyı ezberledim.,Biz bu şarkıyı ezberledim.,Ben,Biz,ezberledim,subject_verb_agreement
Köpekler bahçede havladılar.,Köpek bahçede havladılar.,Köpekler,Köpek,havladılar,subject_verb_agreement
Biz bu sorunu birlikte çözeceğiz.,Siz bu sorunu birlikte çözeceğiz.,Biz,Siz,çözeceğiz,subject_verb_agreement
Kuşlar gökyüzünde uçuyorlar.,Kuş gökyüzünde uçuyorlar.,Kuşlar,Kuş,uçuyorlar,subject_verb_agreement
Öğrenciler sınav sonuçlarını bekliyorlar.,Öğrenci sınav sonuçlarını bekliyorlar.,Öğrenciler,Öğrenci,bekliyorlar,subject_verb_agreement
Biz bu kararı birlikte aldık.,Siz bu kararı birlikte aldık.,Biz,Siz,aldık,subject_verb_agreement
Çocuklar bahçede koşuyorlar.,Çocuk bahçede koşuyorlar.,Çocuklar,Çocuk,koşuyorlar,subject_verb_agreement
Yazarlar yeni kitaplarını tanıttılar.,Yazar yeni kitaplarını tanıttılar.,Yazarlar,Yazar,tanıttılar,subject_verb_agreement
Sen bu işi tek başına yapabilirsin.,Siz bu işi tek başına yapabilirsin.,Sen,Siz,yapabilirsin,subject_verb_agreement
Biz bu şehri çok seviyoruz.,Onlar bu şehri çok seviyoruz.,Biz,Onlar,seviyoruz,subject_verb_agreement
Askerler nöbet tutuyorlar.,Asker nöbet tutuyorlar.,Askerler,Asker,tutuyorlar,subject_verb_agreement
Siz bu konuda çok sabırsızsınız.,Biz bu konuda çok sabırsızsınız.,Siz,Biz,sabırsızsınız,subject_verb_agreement
Onlar bu haberi duymuşlar.,O bu haberi duymuşlar.,Onlar,O,duymuşlar,subject_verb_agreement
Biz bu projeyi tamamladık.,Siz bu projeyi tamamladık.,Biz,Siz,tamamladık,subject_verb_agreement
Sen bu kadar güzel şarkı söyleyebilir misin?,O bu kadar güzel şarkı söyleyebilir misin?,Sen,O,söyleyebilir misin,subject_verb_agreement
Doktorlar hastayı muayene ettiler.,Doktor hastayı muayene ettiler.,Doktorlar,Doktor,ettiler,subject_verb_agreement
Ben bu filmi izledim.,Biz bu filmi izledim.,Ben,Biz,izledim,subject_verb_agreement
Kuşlar ağaçlara konmuşlar.,Kuş ağaçlara konmuşlar.,Kuşlar,Kuş,konmuşlar,subject_verb_agreement
Siz bu konuda çok yeteneklisiniz.,Onlar bu konuda çok yeteneklisiniz.,Siz,Onlar,yeteneklisiniz,subject_verb_agreement
Öğrenciler sınıfta sessizce oturdular.,Öğrenci sınıfta sessizce oturdular.,Öğrenciler,Öğrenci,oturdular,subject_verb_agreement
O bize her zaman destek oldu.,Onlar bize her zaman destek oldu.,O,Onlar,oldu,subject_verb_agreement
Biz bu fikri beğendik.,Siz bu fikri beğendik.,Biz,Siz,beğendik,subject_verb_agreement
Çocuklar parkta kaydıraktan kaydılar.,Çocuk parkta kaydıraktan kaydılar.,Çocuklar,Çocuk,kaydılar,subject_verb_agreement
Yazarlar okurlarla buluştular.,Yazar okurlarla buluştular.,Yazarlar,Yazar,buluştular,subject_verb_agreement
Sen bu soruyu cevapladın.,Siz bu soruyu cevapladın.,Sen,Siz,cevapladın,subject_verb_agreement
Biz bu şehre taşındık.,Onlar bu şehre taşındık.,Biz,Onlar,taşındık,subject_verb_agreement
Balıklar akvaryumda yüzüyorlar.,Balık akvaryumda yüzüyorlar.,Balıklar,Balık,yüzüyorlar,subject_verb_agreement
O bu konuda çok kararlı.,Onlar bu konuda çok kararlı.,O,Onlar,kararlı,subject_verb_agreement
Askerler gece nöbet tutuyorlar.,Asker gece nöbet tutuyorlar.,Askerler,Asker,tutuyorlar,subject_verb_agreement
Siz bu konuda çok dikkatlisiniz.,Biz bu konuda çok dikkatlisiniz.,Siz,Biz,dikkatlisiniz,subject_verb_agreement
Ben bu problemi çözdüm.,O bu problemi çözdüm.,Ben,O,çözdüm,subject_verb_agreement
Köpekler bahçede uyuyorlar.,Köpek bahçede uyuyorlar.,Köpekler,Köpek,uyuyorlar,subject_verb_agreement
Onlar bu haberi duydular.,O bu haberi duydular.,Onlar,O,duydular,subject_verb_agreement
Biz bu projeyi bitirdik.,Siz bu projeyi bitirdik.,Biz,Siz,bitirdik,subject_verb_agreement
Siz bu konuda çok başarılısınız.,Onlar bu konuda çok başarılısınız.,Siz,Onlar,başarılısınız,subject_verb_agreement
Sen bu işi başardın.,Siz bu işi başardın.,Sen,Siz,başardın,subject_verb_agreement
O bu konuda çok duyarlı.,Sen bu konuda çok duyarlı.,O,Sen,duyarlı,subject_verb_agreement
Askerler nöbet değiştirdiler.,Asker nöbet değiştirdiler.,Askerler,Asker,değiştirdiler,subject_verb_agreement
Sen ne kadar güzel resim yapıyorsun.,O ne kadar güzel resim yapıyorsun.,Sen,O,yapıyorsun,subject_verb_agreement
Çocuklar parkta salıncakta sallandılar.,Çocuk parkta salıncakta sallandılar.,Çocuklar,Çocuk,sallandılar,subject_verb_agreement
Yazarlar imza günü düzenlediler.,Yazar imza günü düzenlediler.,Yazarlar,Yazar,düzenlediler,subject_verb_agreement
Biz bu şehri keşfettik.,Onlar bu şehri keşfettik.,Biz,Onlar,keşfettik,subject_verb_agreement
Biz bu konuda çok titiziz.,Onlar bu konuda çok titiziz.,Biz,Onlar,titiziz,subject_verb_agreement
Biz bu kararı onayladık.,Siz bu kararı onayladık.,Biz,Siz,onayladık,subject_verb_agreement
Yöneticiler bu durumu görüşmek üzere toplandılar.,Yönetici bu durumu görüşmek üzere toplandılar.,Yöneticiler,Yönetici,toplandılar,subject_verb_agreement
Siz bu konuda çok deneyimlisiniz.,Biz bu konuda çok deneyimlisiniz.,Siz,Biz,deneyimlisiniz,subject_verb_agreement
Ben bu yemeği daha önce hiç tatmadım.,O bu yemeği daha önce hiç tatmadım.,Ben,O,tatmadım,subject_verb_agreement
Köpekler bahçede kemikleri kemiriyorlar.,Köpek bahçede kemikleri kemiriyorlar.,Köpekler,Köpek,kemiriyorlar,subject_verb_agreement
İtfaiyeciler yangını söndürmek için gece boyu çalıştılar.,İtfaiyeci yangını söndürmek için gece boyu çalıştılar.,İtfaiyeciler,İtfaiyeci,çalıştılar,subject_verb_agreement
Ben bu şarkıyı ezbere biliyorum.,Biz bu şarkıyı ezbere biliyorum.,Ben,Biz,biliyorum,subject_verb_agreement
Arılar çiçeklerin etrafında uçuşuyorlar.,Arı çiçeklerin etrafında uçuşuyorlar.,Arılar,Arı,uçuşuyorlar,subject_verb_agreement
Siz bu konuda haksızsınız.,Onlar bu konuda haksızsınız.,Siz,Onlar,haksızsınız,subject_verb_agreement
Sen her zaman bize doğruyu söylersin.,O her zaman bize doğruyu söylersin.,Sen,O,söylersin,subject_verb_agreement
Çocuklar bahçede saklambaç oynuyorlar.,Çocuk bahçede saklambaç oynuyorlar.,Çocuklar,Çocuk,oynuyorlar,subject_verb_agreement
Biz bu şehre yeni taşındık.,Onlar bu şehre yeni taşındık.,Biz,Onlar,taşındık,subject_verb_agreement
Garsonlar masaları hızla temizlediler.,Garson masaları hızla temizlediler.,Garsonlar,Garson,temizlediler,subject_verb_agreement
Ben bu oyunu daha önce oynamadım.,O bu oyunu daha önce oynamadım.,Ben,O,oynamadım,subject_verb_agreement
Ben kuantum fiziği üzerine doktora yapıyorum.,Biz kuantum fiziği üzerine doktora yapıyorum.,Ben,Biz,yapıyorum,subject_verb_agreement
Biz nöroplastisite araştırmalarına fon sağlıyoruz.,Siz nöroplastisite araştırmalarına fon sağlıyoruz.,Biz,Siz,sağlıyoruz,subject_verb_agreement
Biyomühendisler sentetik organ üretiyorlar.,Biyomühendis sentetik organ üretiyorlar.,Biyomühendisler,Biyomühendis,üretiyorlar,subject_verb_agreement
Fizikçiler kara delik simülasyonları yapıyorlar.,Fizikçi kara delik simülasyonları yapıyorlar.,Fizikçiler,Fizikçi,yapıyorlar,subject_verb_agreement
Ben yapay zeka etiği üzerine ders veriyorum.,Onlar yapay zeka etiği üzerine ders veriyorum.,Ben,Onlar,veriyorum,subject_verb_agreement
Biyokimyacılar yapay enzimler üretiyorlar.,Biyokimyacı yapay enzimler üretiyorlar.,Biyokimyacılar,Biyokimyacı,üretiyorlar,subject_verb_agreement
Sürücüsüz arabalar trafikte test ediliyorlar.,Sürücüsüz araba trafikte test ediliyorlar.,Sürücüsüz arabalar,Sürücüsüz araba,ediliyorlar,subject_verb_agreement
