good_sentence,bad_sentence,good_cue,bad_cue,critical_region,phenomenon
Mezuniyet fotoğraflarını kendimiz okul meydanında çektik.,Mezuniyet fotoğraflarını kendiniz okul meydanında çektik.,kendimiz,kendiniz,çektik,anaphor_agreement
Gezi rotasını kendimiz internete bakmadan oluşturduk.,Gezi rotasını kendiniz internete bakmadan oluşturduk.,kendimiz,kendiniz,oluşturduk,anaphor_agreement
Annem mağazadan almak yerine kendi evde dikti.,Annem mağazadan almak yerine kendim evde dikti.,kendi,kendim,dikti,anaphor_agreement
Yanlış cevabı verdiğini fark edince kendimi suçladım.,Yanlış cevabı verdiğini fark edince kendini suçladım.,kendimi,kendini,suçladım,anaphor_agreement
Sabah ilaç içmeyi unutmaman için kendime bir not yazdım.,Sabah ilaç içmeyi unutmaman için kendine bir not yazdım.,kendime,kendine,yazdım,anaphor_agreement
Daha önce başardıklarımı hatırlayıp kendimi motive ettim.,Daha önce başardıklarımı hatırlayıp kendini motive ettim.,kendimi,kendini,ettim,anaphor_agreement
Bu konuda yanlış yönlendirildiysen kendimi sorumlu tutarım.,Bu konuda yanlış yönlendirildiysen kendini sorumlu tutarım.,kendimi,kendini,tutarım,anaphor_agreement
Haksız olduğunu kabul etmek istemediği için kendini canhıraş savundu.,Haksız olduğunu kabul etmek istemediği için kendimi canhıraş savundu.,kendini,kendimi,savundu,anaphor_agreement
Övgüleri duyunca kendimizi bir kez daha tebrik ettik.,Övgüleri duyunca kendinizi bir kez daha tebrik ettik.,kendimizi,kendinizi,ettik,anaphor_agreement
Malum olaydan beri kendimi ona karşı mahcup hissediyorum.,Malum olaydan beri kendini ona karşı mahcup hissediyorum.,kendimi,kendini,hissediyorum,anaphor_agreement
Yanlış anlaşılınca kendimi açıklamak zorunda kaldım.,Yanlış anlaşılınca kendini açıklamak zorunda kaldım.,kendimi,kendini,kaldım,anaphor_agreement
Herkes sırt çevirmişken bile kendine güvenmeye devam etti.,Herkes sırt çevirmişken bile kendime güvenmeye devam etti.,kendine,kendime,etti,anaphor_agreement
Canını acıttığını fark edince kendini geri çekti.,Canını acıttığını fark edince kendimi geri çekti.,kendini,kendimi,çekti,anaphor_agreement
Zor zamanlardan geçtiği için bu aralar kendine iyi davranıyor.,Zor zamanlardan geçtiği için bu aralar kendine iyi davranıyor.,kendine,kendine,davranıyor,anaphor_agreement
Başka bir ülkede kendinizi yeniden kanıtlamalısınız.,Başka bir ülkede kendimizi yeniden kanıtlamalısınız.,kendinizi,kendimizi,kanıtlamalısınız,anaphor_agreement
Olayın sorumlusu ben olduğum için kendini açıklamak zorunda değilsin.,Olayın sorumlusu ben olduğum için kendimi açıklamak zorunda değilsin.,kendini,kendimi,değilsin,anaphor_agreement
Tartışmanın ardından kendilerini haklı çıkarmaya çalıştılar.,Tartışmanın ardından kendimizi haklı çıkarmaya çalıştılar.,kendilerini,kendimizi,çalıştılar,anaphor_agreement
Herkes bana sırt çevirdiğinde bile kendime güvenmeye devam ettim.,Herkes bana sırt çevirdiğinde bile kendine güvenmeye devam ettim.,kendime,kendine,ettim,anaphor_agreement
Bu kadar çaba harcadıktan sonra kendimizi söylediğiniz gibi ödüllendirdik.,Bu kadar çaba harcadıktan sonra kendinizi söylediğiniz gibi ödüllendirdik.,kendimizi,kendinizi,ödüllendirdik,anaphor_agreement
Yoğun geçen bir günün ardından kendini şımartmak istedi.,Yoğun geçen bir günün ardından kendimi şımartmak istedi.,kendini,kendimi,istedi,anaphor_agreement
Performans kayıtlarını izleyerek kendimi geliştirmeye çalışıyorum.,Performans kayıtlarını izleyerek kendini geliştirmeye çalışıyorum.,kendimi,kendini,çalışıyorum,anaphor_agreement
Beklenmedik tepki alınca kendini savunmaya geçti.,Beklenmedik tepki alınca kendimi savunmaya geçti.,kendini,kendimi,geçti,anaphor_agreement
Bu sefer kimseyi kırmamak için kendini daha dikkatli ifade etti.,Bu sefer kimseyi kırmamak için kendimi daha dikkatli ifade etti.,kendini,kendimi,etti,anaphor_agreement
Sahnede kendini çok gergin hissediyordu.,Sahnede kendimi çok gergin hissediyordu.,kendini,kendimi,hissediyordu,anaphor_agreement
Gün içinde stres seviyesini azaltmak için kendime olumlu şeyler telkin ediyorum.,Gün içinde stres seviyesini azaltmak için kendine olumlu şeyler telkin ediyorum.,kendime,kendine,ediyorum,anaphor_agreement
Maratona hazırlanmak için kendime daha fazla zaman tanıdım.,Maratona hazırlanmak için kendine daha fazla zaman tanıdım.,kendime,kendine,tanıdım,anaphor_agreement
Yeni bir iş ortamında kendimizi bir an önce kanıtlamaya çalıştık.,Yeni bir iş ortamında kendilerini bir an önce kanıtlamaya çalıştık.,kendimizi,kendilerini,çalıştık,anaphor_agreement
Kendi sınırlarını zorlamayı seven biri olarak kendimi hep daha iyisini yapmaya koşullarım.,Kendi sınırlarını zorlamayı seven biri olarak kendini hep daha iyisini yapmaya koşullarım.,kendimi,kendini,koşullarım,anaphor_agreement
Sınavdan düşük not alınca kendini çok başarısız hissetti.,Sınavdan düşük not alınca kendimi çok başarısız hissetti.,kendini,kendimi,hissetti,anaphor_agreement
Herkesin gözü önündeyken kendimi rahat hissedemem.,Herkesin gözü önündeyken kendini rahat hissedemem.,kendimi,kendini,hissedemem,anaphor_agreement
Triatlona katılmak için kendimizi çok motive ettik.,Triatlona katılmak için kendinizi çok motive ettik.,kendimizi,kendinizi,ettik,anaphor_agreement
Yanlış yaptığını anladığında kendini affetmekte zorlandı.,Yanlış yaptığını anladığında kendimi affetmekte zorlandı.,kendini,kendimi,zorlandı,anaphor_agreement
Ödülünü alırken kendimi gerçekten gururlu hissettim.,Ödülünü alırken kendini gerçekten gururlu hissettim.,kendimi,kendini,hissettim,anaphor_agreement
Düşünmeden konuşunca kendini haliyle zor durumlarda buluyor.,Düşünmeden konuşunca kendimi haliyle zor durumlarda buluyor.,kendini,kendimi,buluyor,anaphor_agreement
Hedeflerin gerçekleşmesi için kendime önemli sözler verdim.,Hedeflerin gerçekleşmesi için kendine önemli sözler verdim.,kendime,kendine,verdim,anaphor_agreement
Yoğun antrenman temposu yüzünden eve gelince kendimi çok yorgun hissediyorum.,Yoğun antrenman temposu yüzünden eve gelince kendini çok yorgun hissediyorum.,kendimi,kendini,hissediyorum,anaphor_agreement
Bu kadar sert eleştirildikten sonra kendini değersiz hissetmeye başladı.,Bu kadar sert eleştirildikten sonra kendimi değersiz hissetmeye başladı.,kendini,kendimi,başladı,anaphor_agreement
Başkalarına yardım edebilmek için kendine öncelik vermelisin.,Başkalarına yardım edebilmek için kendime öncelik vermelisin.,kendine,kendime,vermelisin,anaphor_agreement
Uzun ve sağlıklı bir yaşam için kendimize daha iyi bakmaya karar verdik.,Uzun ve sağlıklı bir yaşam için kendinize daha iyi bakmaya karar verdik.,kendimize,kendinize,verdik,anaphor_agreement
Bütün çabalara rağmen sonuç değişmeyince kendimizi çaresiz hissettik.,Bütün çabalara rağmen sonuç değişmeyince kendinizi çaresiz hissettik.,kendimizi,kendinizi,hissettik,anaphor_agreement
Sunum yapmadan önce kendilerini çok gergin hissediyorlardı.,Sunum yapmadan önce kendimizi çok gergin hissediyorlardı.,kendilerini,kendimizi,hissediyorlardı,anaphor_agreement
Bu kadar baskı altında kendini bir türlü toparlayamadı.,Bu kadar baskı altında kendimi bir türlü toparlayamadı.,kendini,kendimi,toparlayamadı,anaphor_agreement
Yeni bir ortama girerken kendini ilk etapta çekingen hisseder.,Yeni bir ortama girerken kendimi ilk etapta çekingen hisseder.,kendini,kendimi,hisseder,anaphor_agreement
Baskıdan etkilenmemek için kendimize daha fazla güvenmeliyiz.,Baskıdan etkilenmemek için kendinize daha fazla güvenmeliyiz.,kendimize,kendinize,güvenmeliyiz,anaphor_agreement
Uzun bir aradan sonra gitarı eline alınca kendini acemi hissetti.,Uzun bir aradan sonra gitarı eline alınca kendimi acemi hissetti.,kendini,kendimi,hissetti,anaphor_agreement
Her şeye böyle evet dedikçe kendinizi hiç olmayacak işlerin içinde bulursunuz.,Her şeye böyle evet dedikçe kendimizi hiç olmayacak işlerin içinde bulursunuz.,kendinizi,kendimizi,bulursunuz,anaphor_agreement
Tüm gözler üstünde olmasına rağmen kendini gayet rahat hissediyordu.,Tüm gözler üstünde olmasına rağmen kendimi gayet rahat hissediyordu.,kendini,kendimi,hissediyordu,anaphor_agreement
