good_sentence,bad_sentence,good_cue,bad_cue,critical_region,phenomenon
Yeni yıl sabahında geç uyunur.,Yeni yıl sabahında eğlenenler tarafından geç uyunur.,∅,eğlenenler tarafından,uyunur,passives
Maratonda son kilometrede hızlı koşuldu.,Maratonda profesyoneller tarafından son kilometrede hızlı koşuldu.,∅,profesyoneller tarafından,koşuldu,passives
Konser alanında coşkuyla dans edildi.,Konser alanında hayranlar tarafından coşkuyla dans edildi.,∅,hayranlar tarafından,dans edildi,passives
Yüksek kayalıklardan dikkatlice atlanıyor.,Yüksek kayalıklardan gençler tarafından dikkatlice atlanıyor.,∅,gençler tarafından,atlanıyor,passives
Şiddetli kar fırtınasında dışarıda donuldu.,Şiddetli kar fırtınasında yolcular tarafından dışarıda donuldu.,∅,yolcular tarafından,donuldu,passives
Yaz tatilinde bol bol uyunur.,Yaz tatilinde öğrenciler tarafından bol bol uyunur.,∅,öğrenciler tarafından,uyunur,passives
Sınav haftasında gece geç saatlere kadar çalışıldı.,Sınav haftasında üniversiteliler tarafından gece geç saatlere kadar çalışıldı.,∅,üniversiteliler tarafından,çalışıldı,passives
Parkurda engellerin üzerinden atlanır.,Parkurda yarışmacılar tarafından engellerin üzerinden atlanır.,∅,yarışmacılar tarafından,atlanır,passives
Kumsalda sabah erken saatlerde koşulur.,Kumsalda sporcular tarafından sabah erken saatlerde koşulur.,∅,sporcular tarafından,koşulur,passives
Yüzme havuzunda kurallara uygun şekilde yüzülür.,Yüzme havuzunda yüzücüler tarafından kurallara uygun şekilde yüzülür.,∅,yüzücüler tarafından,yüzülür,passives
Karla kaplı yollarda dikkatli yürünür.,Karla kaplı yollarda işe gidenler tarafından dikkatli yürünür.,∅,işe gidenler tarafından,yürünür,passives
Festival alanında sabaha kadar dans edildi.,Festival alanında gençler tarafından sabaha kadar dans edildi.,∅,gençler tarafından,dans edildi,passives
Yaz kampında derin nehirlere atlanıyor.,Yaz kampında kampçılar tarafından derin nehirlere atlanıyor.,∅,kampçılar tarafından,atlanıyor,passives
Antrenman sahasında tempolu koşuldu.,Antrenman sahasında atletler tarafından tempolu koşuldu.,∅,atletler tarafından,koşuldu,passives
Kışın bu gölde buz üstünde yürünür.,Kışın balıkçılar tarafından bu gölde buz üstünde yürünür.,∅,balıkçılar tarafından,yürünür,passives
Uzun uçuşlarda rahatça uyunur.,Uzun uçuşlarda yolcular tarafından rahatça uyunur.,∅,yolcular tarafından,uyunur,passives
Yoğun kar yağışında kulübenin dışında çabuk donulur.,Yoğun kar yağışında bekçiler tarafından kulübenin dışında çabuk donulur.,∅,bekçiler tarafından,donulur,passives
Yazlık evde sabahları geç uyunur.,Yazlık evde tatilciler tarafından sabahları geç uyunur.,∅,tatilciler tarafından,uyunur,passives
Üniversite kütüphanesinde sessizce çalışıldı.,Üniversite kütüphanesinde öğrenciler tarafından sessizce çalışıldı.,∅,öğrenciler tarafından,çalışıldı,passives
Plajda güneş altında uzun süre yatılıyor.,Plajda turistler tarafından güneş altında uzun süre yatılıyor.,∅,turistler tarafından,yatılıyor,passives
Yarışın son metresinde hızla koşuldu.,Yarışın son metresinde maratoncular tarafından hızla koşuldu.,∅,maratoncular tarafından,koşuldu,passives
Köy yolunda tozlu toprakta yürünür.,Köy yolunda köylüler tarafından tozlu toprakta yürünür.,∅,köylüler tarafından,yürünür,passives
Yaz gecelerinde balkonda uyunur.,Yaz gecelerinde insanlar tarafından balkonda uyunur.,∅,insanlar tarafından,uyunur,passives
Düğün salonunda sabaha kadar dans edildi.,Düğün salonunda davetliler tarafından sabaha kadar dans edildi.,∅,davetliler tarafından,dans edildi,passives
Kayak merkezinde dik yamaçlardan atlanır.,Kayak merkezinde kayakçılar tarafından dik yamaçlardan atlanır.,∅,kayakçılar tarafından,atlanır,passives
Antrenmanda son tur hızlı koşuldu.,Antrenmanda sporcular tarafından son tur hızlı koşuldu.,∅,sporcular tarafından,koşuldu,passives
Kışın bu gölde buz üstünde yürünür.,Kışın bölgedekiler tarafından bu gölde buz üstünde yürünür.,∅,bölgedekiler tarafından,yürünür,passives
Uzun uçuşlarda rahatça uyunur.,Uzun uçuşlarda yolcular tarafından rahatça uyunur.,∅,yolcular tarafından,uyunur,passives
Araştırma projesi için gece boyunca çalışıldı.,Araştırma projesi için asistanlar tarafından gece boyunca çalışıldı.,∅,asistanlar tarafından,çalışıldı,passives
Akıntılı sularda yüzülmez.,Akıntılı sularda insanlar tarafından yüzülmez.,∅,insanlar tarafından,yüzülmez,passives
Dağ yürüyüşünde dik yamaçlara tırmanılır.,Dağ yürüyüşünde gezginler tarafından dik yamaçlara tırmanılır.,∅,gezginler tarafından,tırmanılır,passives
Orman yangını söndürülürken duman altında kalındı.,Orman yangını söndürülürken itfaiyeciler tarafından duman altında kalındı.,∅,itfaiyeciler tarafından,kalındı,passives
Sınav öncesi kütüphanede hummalıca çalışıldı.,Sınav öncesi öğrenciler tarafından kütüphanede hummalıca çalışıldı.,∅,öğrenciler tarafından,çalışıldı,passives
Yamaç paraşütüyle uçurumdan atlandı.,Yamaç paraşütüyle maceracılar tarafından uçurumdan atlandı.,∅,maceracılar tarafından,atlandı,passives
Yaz aylarında bu plajda bol bol yüzülür.,Yaz aylarında tatilciler tarafından bu plajda bol bol yüzülür.,∅,tatilciler tarafından,yüzülür,passives
Yazın bu gölde serinlemek için yüzülür.,Yazın yerel halk tarafından bu gölde serinlemek için yüzülür.,∅,yerel halk tarafından,yüzülür,passives
Şehir parkında sabah erken saatlerde koşulur.,Şehir parkında halk tarafından sabah erken saatlerde koşulur.,∅,halk tarafından,koşulur,passives
Yatılı okulda erkenden uyunur.,Yatılı okulda öğrenciler tarafından erkenden uyunur.,∅,öğrenciler tarafından,uyunur,passives
Lunaparkta hızlı trenlerde çığlık atılır.,Lunaparkta çocuklar tarafından hızlı trenlerde çığlık atılır.,∅,çocuklar tarafından,çığlık atılır,passives
Köy meydanında davul zurna eşliğinde dans edildi.,Köy meydanında köylüler tarafından davul zurna eşliğinde dans edildi.,∅,köylüler tarafından,dans edildi,passives
Sıcak yaz günlerinde site havuzda serin serin yüzülür.,Sıcak yaz günlerinde site sakinleri tarafından site havuzda serin serin yüzülür.,∅,site sakinleri tarafından,yüzülür,passives
Uzay istasyonunda yerçekimsiz ortama alışılınca rahatça uyunur.,Uzay istasyonunda yerçekimsiz ortama alışılınca astronotlar tarafından rahatça uyunur.,∅,astronotlar tarafından,uyunur,passives
Antarktika'da -50 derecede hemen donulur.,Antarktika'da araştırmacılar tarafından -50 derecede hemen donulur.,∅,araştırmacılar tarafından,donulur,passives
Olimpiyat köyünde sabahın ilk ışıklarıyla koşulur.,Olimpiyat köyünde atletler tarafından sabahın ilk ışıklarıyla koşulur.,∅,atletler tarafından,koşulur,passives
Yeraltı mağarasında karanlıkta dikkatlice yürünür.,Yeraltı mağarasında mağaracılar tarafından karanlıkta dikkatlice yürünür.,∅,mağaracılar tarafından,yürünür,passives
Uçak gemisinin güvertesinden denize atlandı.,Uçak gemisinin güvertesinden denizciler tarafından denize atlandı.,∅,denizciler tarafından,atlandı,passives
Opera binasında akustik test sırasında dans edildi.,Opera binasında akustik test sırasında sanatçılar tarafından dans edildi.,∅,sanatçılar tarafından,dans edildi,passives
Biyolojik laboratuvarda steril ortamda çalışıldı.,Biyolojik laboratuvarda bilim insanları tarafından steril ortamda çalışıldı.,∅,bilim insanları tarafından,çalışıldı,passives
Volkanik gölde asitli suya kesinlikle girilmez.,Volkanik gölde turistler tarafından asitli suya kesinlikle girilmez.,∅,turistler tarafından,girilmez,passives
Uzay simülatöründe ağırlıksız ortama alışılınca rahatça uyunur.,Uzay simülatöründe adaylar tarafından ağırlıksız ortama alışılınca rahatça uyunur.,∅,adaylar tarafından,uyunur,passives
Formula 1 pistinde yarış öncesi hızlı bir tur atıldı.,Formula 1 pistinde pilotlar tarafından yarış öncesi hızlı bir tur atıldı.,∅,pilotlar tarafından,atıldı,passives
Derinlerde uzun süre çalışıldı.,Derinlerde dalgıçlar tarafından duzun süre çalışıldı.,∅,dalgıçlar tarafından,çalışıldı,passives
Nükleer santralde radyasyon alanlarına girilmez.,Nükleer santralde personel tarafından radyasyon alanlarına girilmez.,∅,personel tarafından,girilmez,passives
Uzay mekiğinde yerçekimi olmayınca tuhaf uyunur.,Uzay mekiğinde mürettebat tarafından yerçekimi olmayınca tuhaf uyunur.,∅,mürettebat tarafından,uyunur,passives
Mars kolonisinde basınçlı odalarda uyunur.,Mars kolonisinde koloniciler tarafından basınçlı odalarda uyunur.,∅,koloniciler tarafından,uyunur,passives
Yeraltı sığınağında haftalarca mahsur kalındı.,Yeraltı sığınağında insanlar tarafından haftalarca mahsur kalındı.,∅,insanlar tarafından,kalındı,passives
Ortaçağ kalesinin zindanlarında soğukta donuldu.,Ortaçağ kalesinin zindanlarında mahkumlar tarafından soğukta donuldu.,∅,mahkumlar tarafından,donuldu,passives
Stadyumda yapay çimde hızlı koşulur.,Stadyumda sporcular tarafından yapay çimde hızlı koşulur.,∅,sporcular tarafından,koşulur,passives
Serada nemli koridorlarda yürünür.,Serada işçiler tarafından nemli koridorlarda yürünür.,∅,işçiler tarafından,yürünür,passives
Dijital detoks kampında teknolojiden uzak yaşanır.,Dijital detoks kampında katılımcılar tarafından teknolojiden uzak yaşanır.,∅,katılımcılar tarafından,yaşanır,passives
Mercan resifinde renkli balıklarla yüzülür.,Mercan resifinde dalgıçlar tarafından renkli balıklarla yüzülür.,∅,dalgıçlar tarafından,yüzülür,passives
Ormanlık alanda dikkatlice koşulur.,Ormanlık alanda sporcular tarafından dikkatlice koşulur.,∅,sporcular tarafından,koşulur,passives
Karanlık odada kolayca uyunmaz.,Karanlık odada çocuklar tarafından kolayca uyunmaz.,∅,çocuklar tarafından,uyunmaz,passives
Şehir merkezinde gece geç saatlere kadar yürünür.,Şehir merkezinde gençler tarafından gece geç saatlere kadar yürünür.,∅,gençler tarafından,yürünür,passives
Sıcak yaz günlerinde gölgede uzanılır.,Sıcak yaz günlerinde insanlar tarafından gölgede uzanılır.,∅,insanlar tarafından,uzanılır,passives
Yarış pistinde son turda hızlanılır.,Yarış pistinde sürücüler tarafından son turda hızlanılır.,∅,sürücüler tarafından,hızlanılır,passives
Dağın zirvesine ulaşılınca sevinçle bağrılıyor.,Dağın zirvesine tırmananlar tarafından sevinçle bağrılıyor.,∅,tırmananlar tarafından,bağrılıyor,passives
Kütüphanede fısıltıyla bile konuşulmaz.,Kütüphanede öğrenciler tarafından fısıltıyla bile konuşulmaz.,∅,öğrenciler tarafından,konuşulmaz,passives
Deniz kenarında sabah erken saatte koşulur.,Deniz kenarında sporcular tarafından sabah erken saatte koşulur.,∅,sporcular tarafından,koşulur,passives
Kışın bu köyde erken yatılır.,Kışın köylüler tarafından bu köyde erken yatılır.,∅,köylüler tarafından,yatılır,passives
Karda kaymadan yürünmez.,Karda insanlar tarafından kaymadan yürünmez.,∅,insanlar tarafından,yürünmez,passives
Gençken daha çok eğlenilir.,Gençken insanlar tarafından daha çok eğlenilir.,∅,insanlar tarafından,eğlenilir,passives
Yaşlanınca daha erken yatılır.,Yaşlanınca insanlar tarafından daha erken yatılır.,∅,insanlar tarafından,yatılır,passives
Yazın ince giyinilir.,Yazın insanlar tarafından ince giyinilir.,∅,insanlar tarafından,giyinilir,passives
Kışın kalın giyinilir.,Kışın insanlar tarafından kalın giyinilir.,∅,insanlar tarafından,giyinilir,passives
Yorgunken daha çabuk uyunur.,Yorgunken insanlar tarafından daha çabuk uyunur.,∅,insanlar tarafından,uyunur,passives
Dertsizken daha çok gülünür.,Dertsizken insanlar tarafından daha çok gülünür.,∅,insanlar tarafından,gülünür,passives
Üzgünken daha az konuşulur.,Üzgünken insanlar tarafından daha az konuşulur.,∅,insanlar tarafından,konuşulur,passives
Yemekten sonra biraz dinlenilir.,Yemekten sonra misafirler tarafından biraz dinlenilir.,∅,misafirler tarafından,dinlenilir,passives
Hava güzelken daha çok dışarı çıkılır.,Hava güzelken herkes tarafından daha çok dışarı çıkılır.,∅,herkes tarafından,çıkılır,passives
Yağmur yağınca şemsiye ile yürünür.,Yağmur yağınca insanlar tarafından şemsiye ile yürünür.,∅,insanlar tarafından,yürünür,passives
Soğuk algınlığında bol bol uyunur.,Soğuk algınlığında hastalar tarafından bol bol uyunur.,∅,hastalar tarafından,uyunur,passives
Stresli zamanlarda daha çok sigara içilir.,Stresli zamanlarda insanlar tarafından daha çok sigara içilir.,∅,insanlar tarafından,içilir,passives
Yalnızken daha çok büyünür.,Yalnızken yalnızlar tarafından daha çok büyünür.,∅,yalnızlar tarafından,büyünür,passives
Sevilince daha çok gülümsenir.,Sevilince sevenler tarafından daha çok gülümsenir.,∅,sevenler tarafından,gülümsenir,passives
Yeni bir şey öğrenilince mutlu olunur.,Yeni bir şey öğrenilince öğrenenler tarafından mutlu olunur.,∅,öğrenenler tarafından,olunur,passives
Para kazanınca rahat yaşanır.,Para kazanınca zenginler tarafından rahat yaşanır.,∅,zenginler tarafından,yaşanır,passives
