good_sentence,bad_sentence,good_cue,bad_cue,critical_region,phenomenon
Fotoğraf çekti ve albüme koydu.,Fotoğraf çek ve albüme koydu.,çekti,çek,koydu,suspended_affixation
Kıyafetleri ütüledim ve dolaba astım.,Kıyafetleri ütüle ve dolaba astım.,ütüledim,ütüle,astım,suspended_affixation
Kurabiye pişirdim ve komşulara dağıttım.,Kurabiye pişir ve komşulara dağıttım.,pişirdim,pişir,dağıttım,suspended_affixation
Aşure yaptık ve komşulara dağıttık.,Aşure yap ve komşulara dağıttık.,yaptık,yap,dağıttık,suspended_affixation
Çok çalıştım ve sınavı geçtim.,Çok çalış ve sınavı geçtim.,çalıştım,çalış,geçtim,suspended_affixation
Köpeği gezdirdim ve sonra eve getirdim.,Köpeği gezdir ve sonra eve getirdim.,gezdirdim,gezdir,getirdim,suspended_affixation
Bulaşıkları yıkadım ve makineye yerleştirdim.,Bulaşıkları yıka ve makineye yerleştirdim.,yıkadım,yıka,yerleştirdim,suspended_affixation
Gelen mesajları kontrol etti ve cevapladı.,Gelen mesajları kontrol et ve cevapladı.,etti,et,cevapladı,suspended_affixation
Konsere gittim ve çok eğlendim.,Konsere git ve çok eğlendim.,gittim,git,eğlendim,suspended_affixation
Yüzme havuzuna girdim ve yüzdüm.,Yüzme havuzuna gir ve yüzdüm.,girdim,gir,yüzdüm,suspended_affixation
Kitapları düzenlediler ve raflara yerleştirdiler.,Kitapları düzenle ve raflara yerleştirdiler.,düzenlediler,düzenle,yerleştirdiler,suspended_affixation
Toplantıya katıldım ve fikirlerimi paylaştım.,Toplantıya katıl ve fikirlerimi paylaştım.,katıldım,katıl,paylaştım,suspended_affixation
Çantamı hazırladım ve yola çıktım.,Çantamı hazırla ve yola çıktım.,hazırladım,hazırla,çıktım,suspended_affixation
Kuşuma yem verdim ve suyunu tazeledim.,Kuşuma yem ver ve suyunu tazeledim.,verdim,ver,tazeledim,suspended_affixation
Kıyafetleri katladım ve çekmeceye koydum.,Kıyafetleri katla ve çekmeceye koydum.,katladım,katla,koydum,suspended_affixation
Raftaki kitaplara göz attım ve beğendiğimi aldım.,Raftaki kitaplara göz at ve beğendiğimi aldım.,attım,at,aldım,suspended_affixation
Müzik dinledim ve rahatladım.,Müzik dinle ve rahatladım.,dinledim,dinle,rahatladım,suspended_affixation
Menüye yeni bir tarif koyuldu ve çok beğenildi.,Menüye yeni bir tarif koyul ve çok beğenildi.,koyuldu,koyul,beğenildi,suspended_affixation
Bahçeyi temizledim ve çiçek ektim.,Bahçeyi temizle ve çiçek ektim.,temizledim,temizle,ektim,suspended_affixation
Kahvemi içtim ve gazeteyi okudum.,Kahvemi iç ve gazeteyi okudum.,içtim,iç,okudum,suspended_affixation
Yürüyüşe çıktı ve manzarayı izledi.,Yürüyüşe çık ve manzarayı izledi.,çıktı,çık,izledi,suspended_affixation
Kaza yaptım ve hastaneye gittim.,Kaza yap ve hastaneye gittim.,yaptım,yap,gittim,suspended_affixation
Yemek sipariş ettim ve kapıda ödedim.,Yemek sipariş et ve kapıda ödedim.,ettim,et,ödettim,suspended_affixation
Yatak örtüsünü değiştirdiler ve yatağı topladılar.,Yatak örtüsünü değiştir ve yatağı topladılar.,değiştirdiler,değiştir,topladılar,suspended_affixation
Trafikte sıkıştım ve geç kaldım.,Trafikte sıkış ve geç kaldım.,sıkıştım,sıkış,kaldım,suspended_affixation
Konser bileti aldım ve arkadaşıma haber verdim.,Konser bileti al ve arkadaşıma haber verdim.,aldım,al,verdim,suspended_affixation
Çocuklara masal okudum ve uyuttum.,Çocuklara masal oku ve uyuttum.,okudum,oku,uyuttum,suspended_affixation
Kırmızı ışıkta durdu ve bekledi.,Kırmızı ışıkta dur ve bekledi.,durdu,dur,bekledi,suspended_affixation
Yeni bir iş buldu ve para kazanmaya başladı.,Yeni bir iş bul ve para kazanmaya başladı.,buldu,bul,başladı,suspended_affixation
Kedimi veterinere götürdüm ve muayene ettirdim.,Kedimi veterinere götür ve muayene ettirdim.,götürdüm,götür,ettirdim,suspended_affixation
Kıyafetleri yıkadım ve kuruttum.,Kıyafetleri yıka ve kuruttum.,yıkadım,yıka,kuruttum,suspended_affixation
Kek pişirdim ve üstünü süsledim.,Kek pişir ve üstünü süsledim.,pişirdim,pişir,süsledim,suspended_affixation
Spor salonuna kaydoldu ve düzenli gitmeye başladı.,Spor salonuna kaydol ve düzenli gitmeye başladı.,kaydoldu,kaydol,başladı,suspended_affixation
Çiçekleri suladım ve toprağını değiştirdim.,Çiçekleri sula ve toprağını değiştirdim.,suladım,sula,değiştirdim,suspended_affixation
Uçağa bindiler ve memlekete gittiler.,Uçağa bin ve memlekete gittiler.,bindiler,bin,gittiler,suspended_affixation
Kütüphaneden kitap aldım ve okudum.,Kütüphaneden kitap al ve okudum.,aldım,al,okudum,suspended_affixation
Konsere gittim ve şarkılara eşlik ettim.,Konsere git ve şarkılara eşlik ettim.,gittim,git,ettim,suspended_affixation
Yemek yedim ve su içtim.,Yemek ye ve su içtim.,yedim,ye,içtim,suspended_affixation
Arabayı park ettim ve alışveriş merkezine girdim.,Arabayı park et ve alışveriş merkezine girdim.,ettim,et,girdim,suspended_affixation
Bebeği sevdim ve kucağıma aldım.,Bebeği sev ve kucağıma aldım.,sevdim,sev,aldım,suspended_affixation
Yürüyüş yaptık ve güzelce terledik.,Yürüyüş yap ve güzelce terledik.,yaptık,yap,terledik,suspended_affixation
Telefonu şarja koydum ve biraz dolunca açtım.,Telefonu şarja koy ve biraz dolunca açtım.,koydum,koy,açtım,suspended_affixation
Kıyafetleri ütüledi ve oğluna verdi.,Kıyafetleri ütüle ve oğluna verdi.,ütüledi,ütüle,verdi,suspended_affixation
Stüdyoda şarkıyı kaydettiler ve sosyal medyada paylaştılar.,Stüdyoda şarkıyı kaydet ve sosyal medyada paylaştılar.,kaydettiler,kaydet,paylaştılar,suspended_affixation
Güzel bir kahve yaptım ve içtim.,Güzel bir kahve yap ve içtim.,yaptım,yap,içtim,suspended_affixation
Köpeğimi taradım ve tüylerini topladım.,Köpeğimi tara ve tüylerini topladım.,taradım,tara,topladım,suspended_affixation
Kaza yaptı ve polisi aradı.,Kaza yap ve polisi aradı.,yaptı,yap,aradı,suspended_affixation
Yemek sipariş ettim ve gelmesini bekledim.,Yemek sipariş et ve gelmesini bekledim.,ettim,et,bekledim,suspended_affixation
Kıyafetleri katladım ve dolaba koydum.,Kıyafetleri katla ve dolaba koydum.,katladım,katla,koydum,suspended_affixation
Konsere gittim ve dans ettim.,Konsere git ve dans ettim.,gittim,git,ettim,suspended_affixation
Yeni bir işe başladı ve hemen uyum sağladı.,Yeni bir işe başla ve hemen uyum sağladı.,başladı,başla,sağladı,suspended_affixation
Kediyi veterinere götürdüler ve aşı yaptırdılar.,Kediyi veterinere götür ve aşı yaptırdılar.,götürdüler,götür,yaptırdılar,suspended_affixation
Arabayı yıkadım ve cilaladım.,Arabayı yıka ve cilaladım.,yıkadım,yıka,cilaladım,suspended_affixation
Projeyi tamamladık ve sunuma hazırladık.,Projeyi tamamla ve sunuma hazırladık.,tamamladık,tamamla,hazırladık,suspended_affixation
Raporu inceledim ve onayladım.,Raporu incele ve onayladım.,inceledim,incele,onayladım,suspended_affixation
Arabanın lastiklerini değiştirdim ve balans ayarı yaptırdım.,Arabanın lastiklerini değiştir ve balans ayarı yaptırdım.,değiştirdim,değiştir,yaptırdım,suspended_affixation
Yeni şarkı besteledim ve kaydettim.,Yeni şarkı beste ve kaydettim.,besteledim,beste,kaydettim,suspended_affixation
Konser biletlerini ayırttım ve arkadaşlarıma haber verdim.,Konser biletlerini ayırt ve arkadaşlarıma haber verdim.,ayırttım,ayırt,verdim,suspended_affixation
Ders notlarını temize çektim ve gruba attım.,Ders notlarını temize çek ve gruba attım.,çektim,çek,attım,suspended_affixation
Mobilyaları monte ettik ve yerine yerleştirdik.,Mobilyaları monte et ve yerine yerleştirdik.,ettik,et,yerleştirdik,suspended_affixation
Kıyafetleri katladım ve bavula yerleştirdim.,Kıyafetleri katla ve bavula yerleştirdim.,katladım,katla,yerleştirdim,suspended_affixation
Sınav kağıtlarını okudum ve notlandırdım.,Sınav kağıtlarını oku ve notlandırdım.,okudum,oku,notlandırdım,suspended_affixation
Yeni tarifi denedim ve çok beğendim.,Yeni tarifi dene ve çok beğendim.,denedim,dene,beğendim,suspended_affixation
Kurabiyeleri pişirdim ve soğumaya bıraktım.,Kurabiyeleri pişir ve soğumaya bıraktım.,pişirdim,pişir,bıraktım,suspended_affixation
Yeni takvimi astım ve önemli tarihleri işaretledim.,Yeni takvimi as ve önemli tarihleri işaretledim.,astım,as,işaretledim,suspended_affixation
